patient,P53805_N,P53805_C,P53805.2_N,P53805.2_C
5,0,0,1.56383027628373,1.7976371075254
6,0,0,1.41572590972674,2.02549402052919
7,0,0,2.67768649316022,1.57629489528538
8,0,0,2.24691503963329,2.28040795686638
49,0.411479281064178,1.15018868314939,0,0
50,0.448721894746099,0.658764131837663,0,0
51,1.03075056837727,0.926021721193812,0,0
52,0.746016186143234,1.5961146014117,0,0
57,2.34749261653522,2.12014927887225,0,0
58,1.24832772476989,1.27424565133576,0,0
59,0.83982279684523,0.715247182305138,0,0
60,1.6884814206198,1.39305112090166,0,0
