patient,P62136_N,P62136_C,P62136.2_N,P62136.2_C
1,1.23240767598656,3.25673664303882,0,0
2,1.68418477918142,1.90411203862028,0,0
3,1.9604762586834,2.44873867055248,0,0
4,1.45793235726325,3.30279689572278,0,0
5,1.54495646221599,3.50632891601157,0,0
6,1.29767501218654,3.25235022697881,0,0
7,1.1093287568866,2.05441856698576,0,0
8,1.64980115646908,2.36586504454605,0,0
9,1.58993051863537,2.59461825335891,0,0
10,1.33155281923917,2.99430067607275,0,0
11,1.46269000906845,2.94957901813564,0,0
12,1.84171823557697,2.88649409391205,0,0
13,2.35584486885816,5.94757916598505,0,0
14,2.70905227614333,4.9550805214992,0,0
15,3.41270679187976,3.92803926765874,0,0
16,2.25068553774572,4.33935886712692,0,0
17,2.38734646453471,2.72442698482126,0,0
18,1.74276103709708,1.50457627488559,0,0
19,0.966337355152958,1.78296430097835,0,0
20,1.74275112050932,3.07966310857958,0,0
21,3.73882930752632,6.76358340948319,0,0
22,4.4008272364963,5.9857447332605,0,0
23,5.26229696641728,5.27567934834352,0,0
24,4.44735979435215,7.86469887949402,0,0
25,1.71736434864637,2.92220601688657,0,0
26,1.47884296189264,2.63079536262357,0,0
27,1.20484086212251,2.38338430721254,0,0
28,1.43738509001036,2.80005421875739,0,0
29,1.54961063089053,3.26720000170782,0,0
30,1.84722503238021,2.62724096824791,0,0
31,1.62609364351249,3.44536827422869,0,0
32,1.1264523038566,3.10005466963213,0,0
33,1.29334682443023,3.92893720508242,0,0
34,1.70656228540876,3.83324924542037,0,0
35,1.97477243786419,3.43996301100942,0,0
36,0.823238428814742,3.10463302008585,0,0
37,2.77433537659856,5.67788947640842,0,0
38,1.99119370155013,5.15681484625611,0,0
39,3.20731590956074,5.44953774527844,0,0
40,1.62283285958156,5.33101021243217,0,0
41,2.96424041231822,3.43157571902331,0,0
42,2.12316872281155,4.75648859977274,0,0
43,1.85859122083847,3.51946674515012,0,0
44,1.12779634639849,4.24791896901143,0,0
45,2.07579733018771,3.40010139785029,0,0
46,1.17523607117383,4.41276990209013,0,0
47,2.27491562123563,5.25676196061612,0,0
48,0.949834664764513,2.86469488995809,0,0
49,0.353384051621126,1.37863458934119,0,0
50,0.438027563132319,0.88281685652832,0,0
51,0.957125786664542,1.41989962558751,0,0
52,0.542025810563212,1.50574364693699,0,0
53,2.00067255723989,2.49157697457766,0,0
54,1.52207874154381,2.52338328354341,0,0
55,1.29551588135775,3.41902734231238,0,0
56,1.28251098366269,2.63170400516469,0,0
57,5.0514741782237,10.1390848708187,0,0
58,5.35589756982107,7.24333837880677,0,0
59,5.47997553972469,7.94522907529669,0,0
60,6.08399240975766,13.6150170508395,0,0
61,4.2359877333677,7.013246678917,0,0
62,3.26639977621984,11.9497809546224,0,0
63,3.47535723985247,9.25821156626778,0,0
64,4.08231481277112,10.1964534936956,0,0
65,4.03169689812738,9.3281521226738,0,0
66,3.30881487681133,6.98686321509093,0,0
67,4.70176875505571,8.2069453365331,0,0
68,3.45098019794288,5.91488425714638,0,0
69,2.06058204064311,3.07543883011267,0,0
70,2.32396430096163,3.93584867661512,0,0
71,1.3955705441577,4.02138852412281,0,0
72,0.679538588074543,2.66978222470959,0,0
73,5.94338194813413,6.49757853845186,0,0
74,5.03133037490692,11.8692321186023,0,0
75,2.57732543710701,6.89002513805714,0,0
76,4.88855336266009,9.07017031422083,0,0
77,4.58614839570885,5.66248383093323,0,0
78,3.94665474416733,7.87821869006603,0,0
79,3.09179656723188,5.91920989702057,0,0
80,3.50812913292709,5.27363969354527,0,0
81,1.97011934751848,3.23227910869441,0,0
82,1.81989545274704,3.32472686040854,0,0
83,1.55809753876997,3.63682703425164,0,0
84,1.95775621476095,2.92412605864137,0,0
85,1.24617134658696,3.3197623623536,0,0
86,1.78026569303482,3.54704924022415,0,0
87,0.496811771740793,2.00190398246958,0,0
88,1.03956680432979,2.81503536121297,0,0
91,2.37932618412446,8.66259246372179,0.682300209333826,1.21281246151952
92,2.3980016701281,6.28597596648838,0.806179041989903,1.6949390469154
93,3.11922344139875,3.87692333452728,0,0
94,2.60711243706617,3.87968741094092,0,0
95,1.67910952371245,4.64771743250001,0,0
96,3.40157323796749,6.7547981416093,0,0
97,1.40436810546286,2.10246248481543,0,0
98,1.31318949623432,2.70828180093812,0,0
99,1.42563983450263,3.51334440951567,0,0
100,1.27836205828803,3.65980208276558,0,0
