patient,P67936_N,P67936_C,P67936.2_N,P67936.2_C
1,6.55180089746929,11.0241441895553,21.0677581461771,27.8242958902726
2,6.20313253227067,6.99870325864383,32.8988291333838,19.0350745062721
3,10.2667776182312,10.4094784803213,22.8843444663994,24.3976875737231
4,6.91501498871284,15.7568581392083,18.3822023936749,19.0106787460931
5,8.02072404285989,16.4698095329799,17.5074936933558,43.4725599469942
6,9.71050222180105,15.5395780877849,31.92924057289,28.719461100451
7,6.85986659371788,8.69170373985648,16.9266500347879,16.6474427826618
8,10.0178306783154,15.1165578299441,30.0879805725086,54.1662141296553
9,7.42647338087729,7.32846322333569,16.2884399398362,30.004274371313
10,5.5516872579711,6.64010561529988,12.3951922772336,27.1525164465837
11,5.58822847354027,10.7881699193944,15.5698782075171,25.2307742022175
12,6.74855372839093,10.7844515584559,25.7748879865555,20.2823484498283
13,7.41976683820873,16.864419827506,18.8317645449613,20.4498564816563
14,11.0375813748588,16.6587208287619,15.0242988318903,27.4648627894941
15,10.2673807842896,10.635300429013,45.1848052242041,33.0551833549073
16,9.24883155945309,9.03990350869677,25.8728372372246,20.2357787890037
17,9.39478031233382,7.96697152943356,15.7617566791228,16.6575106487473
18,6.77007253303221,9.57708001143949,15.8909135407263,17.1646175110743
19,4.76412931386532,8.74607735998824,10.6746994914376,40.1633836923112
20,6.52781937787414,8.76546242974686,14.9074128262122,18.5896406667937
21,7.92042238876556,8.35346167327914,25.3657737316348,11.1660923868616
22,8.63375798136663,9.48588602873836,27.1496773308163,30.5096807928789
23,11.0134151829458,9.92258384187681,16.7346704672979,25.6035784206034
24,8.89388389096027,11.0601051482864,16.3881396886288,23.4396611488654
25,7.77963735474366,9.50231163911608,15.0978664374664,33.7460452857073
26,6.344071592041,12.1635699698014,16.3379244497128,29.9792111979769
27,4.57782236781023,9.999782882497,17.9192251523331,15.0340226214621
28,7.97426233327785,8.71126949623781,14.3504014855857,18.9777988171494
29,14.2461381623072,18.7395554761525,22.6883049477226,33.7282205586656
30,17.8780701800931,14.7495010614008,20.498325569582,21.6245442521025
31,10.4049604251573,15.9182571085338,13.5118612351185,12.9632958076281
32,9.31055617758362,28.7161428542361,19.2241789436533,51.1069973860875
34,6.6014912490242,13.9559546441013,16.4185323716246,29.2938773702063
35,5.51665560951183,9.0982805009019,26.5549073699217,38.6404061689837
36,2.69530195711707,10.1494677916599,6.2651073511073,33.8491954378299
37,6.09853791523801,13.9606625754786,9.6236508953905,17.551409332574
40,4.30556635863387,9.74435940314683,5.12555029679563,9.35953467954348
41,7.87391938446622,8.92735665861041,21.9329628124657,20.744042260844
42,5.16620197257501,6.82870354284362,16.4454818430762,18.523257157004
43,4.70767502517354,15.011426332385,11.593248814449,19.8256289374379
47,9.51080552940729,10.9534666534427,16.8257087823114,24.9476669373275
49,6.64815720120302,12.4571496419531,5.46421442284711,13.0245583624708
51,15.1929764181976,15.2245342564229,21.3772547831493,25.9661321571186
52,10.7688218194441,29.6027403551607,15.8802291847082,36.7694622185022
53,10.8508226500826,13.5297445150788,16.4096777827148,46.8180472058612
54,8.46392190170811,9.82464380494331,8.61921182641487,11.4281703068177
55,8.88938238919501,14.6311519916027,12.1539872472551,49.1704686417058
56,8.70479491819843,8.85846690876646,14.6251457168504,18.7930735755237
