patient,O95544_N,O95544_C,O95544.2_N,O95544.2_C
5,1.54536824461505,2.39007581548763,0,0
6,1.60880078514509,2.00670495066619,0,0
7,2.18619635038444,1.79353457106235,0,0
8,2.04418115752573,2.55048026590538,0,0
9,0.895528754334297,2.1879773118849,0,0
10,1.04151579996693,1.29716686116589,0,0
11,0.887115364799874,1.54560507630999,0,0
12,0.769009204166677,1.38139421199058,0,0
21,1.00936701039237,1.26680755987588,0,0
22,0.981297321984266,1.15528327146868,0,0
23,1.24157663083143,1.24734146155809,0,0
24,1.04607946735203,1.63656268329923,0,0
25,1.03518632674156,1.2338559404467,0,0
26,1.49802762496982,1.56346641102749,0,0
27,1.20420351441369,1.54630920933896,0,0
28,1.03409642253594,1.64901334370891,0,0
33,1.66555585106347,2.32370362710192,0,0
34,1.30542373617589,2.25916288074395,0,0
35,1.36473834769649,2.28221814635949,0,0
36,0.82651429787554,2.08997874379942,0,0
37,0.755841608746733,1.07922109760796,0,0
38,0.647901987691152,1.46670147699812,0,0
39,0.794789912220655,1.96110582234632,0,0
40,0.70511934743364,1.56551293766297,0,0
41,0.869505775266507,0.950046102206093,1.49233462698291,2.39826655394386
42,1.15889590894019,1.30699527168507,1.19205481701404,1.70129342768321
43,0.730626853740183,1.13748450012037,0.707441036872341,1.76626437049414
44,0.782134146064507,1.56588981799848,0.970398057972365,1.35845409984845
45,1.89544926192135,2.11544674755838,0,0
46,1.91337540433882,2.33875315905332,0,0
47,2.03320657606673,2.53622078314761,0,0
48,2.03865762359168,2.26792134985561,0,0
53,1.09616953071255,1.17908383628485,0,0
54,0.896156764845639,1.19494897199311,0,0
55,0.909468727172148,1.34818192778775,0,0
56,0.953113807703491,1.15528258664832,0,0
57,0.699110362357392,1.2536280073299,0,0
58,0.928910267777975,1.09899804929952,0,0
59,0.932530886090915,1.20015369155288,0,0
60,1.15842052373352,0.997502512265768,0,0
61,0.908367630241617,1.24967130006176,0,0
62,0.843153562495796,2.7282094873504,0,0
63,0.816582376791032,1.70577227668279,0,0
64,0.937225955981727,1.65447062492738,0,0
65,1.03128849815209,1.33442761414119,0,0
66,1.02269641057229,1.15132690297532,0,0
67,1.08226821779221,1.4354327658939,0,0
68,0.937587495800202,1.32578302908127,0,0
69,0.927632214246628,1.18847169021792,0,0
70,1.02751311681205,2.33626516882866,0,0
71,0.808486496925999,1.65281488396047,0,0
72,0.696983133228184,1.34312131844079,0,0
73,0.875765403535569,1.30871313371819,0,0
74,0.924486174442373,1.78956849884319,0,0
75,0.680770008311058,1.16762281273164,0,0
76,0.807565309193827,1.34467081470833,0,0
77,1.24972179077476,1.45920887413041,0,0
78,1.40029397937384,2.61685680109974,0,0
79,0.9181808984819,1.57376561393486,0,0
80,1.12623617136498,1.26064782580234,0,0
85,0.707091552315609,2.06949506861063,0,0
86,0.982612832332762,1.83308319039451,0,0
87,0.304054995711835,1.39127492495712,0,0
88,0.607238957975986,2.11825954116638,0,0
89,0.62391752283647,1.20170632584462,0,0
90,0.576836887783201,1.11963034354407,0,0
91,0.845789733558691,1.02216941717151,0,0
92,0.922854511271056,1.43055529179406,0,0
93,0.848131856553977,1.01508606498005,0,0
94,0.630264318921126,1.07774163385179,0,0
95,0.73194742595251,1.33222926077623,0,0
96,0.954590351766736,1.81466726369994,0,0
97,0.878385626649522,1.05285218509454,0,0
98,0.74418249437875,1.13078242830908,0,0
99,0.795276373698587,1.63688321652736,0,0
100,0.920059249576408,1.30551894885284,0,0
