patient,O95260_N,O95260_C,O95260.2_N,O95260.2_C
1,0.735484208712419,1.45295768995025,2.48663282211301,3.82890851042529
2,0.686990265002214,0.926508728342738,3.3061520104569,3.50646917688394
3,1.0809250320101,0.914457224249589,3.41489819766564,3.1305272542087
4,0.782220050649036,1.01591234793837,2.82137718383002,2.84943520026189
5,1.65351582280473,2.84084774663823,0.672701349977068,1.34203074836986
6,0.965384435681274,3.15363903943736,0.411255458732976,1.40574089214142
7,1.32824774997676,2.30469926500353,0.417676324552833,1.04858521605615
8,2.15644249576223,1.94949363898214,0.943522303535464,0.970455043968972
9,0.985123525484086,1.19378588916092,1.07656808528945,1.60340485111109
10,0.842520365012241,1.10889828622301,0.815701580795795,1.64942079204049
11,0.685419096372134,1.09047852214556,0.668736849515436,1.61924409645905
12,0.918050300467394,1.06802581793902,1.17730959662722,1.31946780135631
13,1.72848088380007,3.01728441814537,2.35696191286465,3.98016804529747
14,2.5140323479644,2.75282001659645,3.41112335177142,3.24643506967791
15,2.83635145619316,3.03259337546519,3.65845974682359,4.96995112821176
16,2.04249556063285,2.53462686294619,2.64692472674803,6.66747743669658
17,0,0,1.20025765977707,1.21661718852107
18,0,0,1.02673313542075,0.712485296588809
19,0,0,0.832663044492989,1.20687092738849
20,0,0,1.06751059579156,1.02963460856252
21,1.77177804938165,5.95291223167791,2.94723329412442,6.75177269803281
22,1.60011096335339,2.47825016909441,3.21000229965953,4.18684745395951
23,2.49318991941334,2.90958674499075,3.61806766453581,3.20932901147762
24,1.87210126997052,2.60306120825532,3.58888424887824,3.83342044021318
25,1.5330070729073,2.74410408712383,3.55551967467582,4.23020117394766
26,1.6544238201957,3.35826330775005,2.98927714666484,4.34870411186968
27,1.92734799741438,6.11967539175798,2.56948369999416,4.19517848029698
28,1.35057616326814,2.57808073191058,2.37946760379442,3.31321782678651
29,0,0,1.14606833082217,1.53277505977347
30,0,0,0.947450246947335,1.83511829620882
31,0,0,0.94333445802477,1.19932053124218
32,0,0,0.669944269600172,1.03736205562569
33,0.422210164358497,1.18310230606644,2.38252979391308,4.6066759561127
