patient,P35080_N,P35080_C,P35080.2_N,P35080.2_C
1,4.82659690277874,4.07128745726371,2.74580210279706,4.94068719749528
2,4.91323274443604,3.81904642879834,3.40786775138234,3.54463102463082
3,4.13576329302287,10.6283567771067,3.44497756051584,4.36570218759757
4,4.12460816957686,2.85453364091067,2.88314444107498,4.70445121878776
5,4.49408507822547,6.09281269902521,6.14276526916139,15.3992603792841
6,2.87316713340882,8.72345450346875,4.63719335143712,16.4003755477027
7,3.89626195274034,5.98344454075989,5.39792593030348,16.1312481385669
8,6.81371850652032,9.42141767445711,8.62260690744193,19.1711536759152
9,3.89961618222063,7.26048864582617,5.60457964875312,7.97770922522865
10,3.67871640820982,3.50555550278759,4.45184396208898,5.96846846526021
11,3.17578731362737,3.18716227126543,4.89033938975029,7.17970762036813
12,4.01095320372932,3.11716268105358,6.88977579007908,7.61609071524994
13,3.44827580442778,2.27873918210532,9.15508564008968,11.3607162583119
14,4.18461557152119,30.1192153853995,12.2710136627038,58.891554779586
15,2.76631281900519,3.20218123349048,15.0938909196229,14.7146466509309
16,4.27728011775122,10.4664985917772,13.342870035531,27.1890444175267
17,4.27803098648505,10.3960792260281,8.09998433183359,15.2413414174504
18,4.16705522630852,20.83106794747,5.77184638661235,8.01969662916735
19,4.32789366171873,6.58163777385832,4.08514076511766,9.43601488230801
20,5.08195852691127,9.74287977965632,5.83793733604996,13.4159038589356
21,4.73748022454246,21.9307771753569,7.57397080133385,11.6888991312865
22,3.60783647104928,4.17723573821176,7.53994352439751,10.3253871471674
23,3.2805819108577,6.21978873107742,6.83726420914948,16.7019537768066
24,3.79823232042938,5.91598100735392,7.32249200908256,17.6486798814844
26,4.96578114779282,7.6512738635122,5.70540698164819,8.59861382170233
29,3.41075191135154,3.11145219122797,9.90430566907685,14.848921713302
30,3.01401125085237,10.033915808037,8.82557807559742,15.1022891782133
31,2.35002419262088,3.87200402304167,8.43986599965953,16.1085529726436
33,3.00963505109523,8.79336503664347,2.37962117018132,9.08632243959364
34,4.21412581642543,9.05300823051307,4.28857773195971,7.68794823896543
35,4.30059607388394,4.87650052070383,4.13373500361244,5.18368580264899
36,3.22685348443693,4.54485331768449,1.9110625778227,5.03911333106801
37,2.48353087403733,10.0861788387361,6.21461529504048,11.6378802308509
38,3.55251245950624,10.1515481566647,5.07956649946948,15.463175523204
41,5.34121643204146,10.3916997631864,5.41915096620631,6.79421087088453
42,4.01745203973719,6.43752803404444,4.46324564821604,5.25638136241991
43,3.34696019542806,33.9329314239726,3.10180623904318,5.89407048799931
44,2.3543237584224,8.42046109763011,2.32642462274808,6.84962085513664
45,2.00582646632249,8.46099860779827,4.37738726424217,9.60781698202071
47,2.53653496761796,4.03188502870243,5.88869564076418,9.39090723579631
48,0.859386575676855,7.12019857386338,2.14347669784776,6.27565231807698
49,1.19745456780902,9.25475278272758,1.78194983956671,20.9835512805956
50,1.68217902710832,3.09535731284869,3.11652909675143,4.62565139573697
51,4.61714349992874,5.00618596812716,5.77263343043816,8.43342731703802
52,2.56784592658305,4.32952656240828,4.4859795291427,10.2529423489069
53,5.41417838680482,17.5062283051323,9.9720339680625,23.4258324169272
54,4.92684386906703,18.1569559714411,8.51037600995837,23.5557927838886
55,5.20642858691473,30.0366604963952,9.12990002823708,58.38361356646
56,5.42974679149371,7.64008421885135,8.71827722276476,13.2478654519136
57,5.07421816438351,20.3149821228268,8.16546334988486,18.0137470553002
58,4.59759289834299,11.5036211848428,8.04618469405993,12.5764466050626
59,3.41850501111048,4.64559894702835,6.62746762203545,7.99261728206217
60,4.41003724011427,29.2560229309349,7.80450003719326,6.12826661839172
61,3.27909399306035,3.33857875667368,5.71521774456843,10.2854673800161
62,1.73091831725491,6.88131635889022,2.65430926754755,6.34934091372071
63,2.20804708461161,3.75166165810769,3.21090323670303,6.58747430694782
64,2.5667799014916,4.89128544120844,3.83252679651186,7.70282796685119
65,4.48014912212628,4.9917648679717,6.75641710985148,8.67644339594468
66,4.91972551943263,7.18535759306472,7.2233356047216,19.238568308538
67,4.56876079837334,6.71909233772741,6.82552043599804,14.6395940082581
68,8.47800025680427,4.73238983366242,9.55133513155872,7.88965049405283
69,1.94531670954132,1.92301403867053,6.06522022239026,8.17291252709907
70,2.52003262510824,2.3161560749593,6.28756171397469,6.77620351691306
71,2.43516875514777,2.58634715805569,6.18368835904512,8.17296590936617
72,0.979136796600634,2.50957524079488,3.14956008543464,8.48348691380245
73,4.64635299773223,13.4964752183021,8.37237471525797,23.0532988510882
74,5.30157801852386,10.182505792151,7.90616489908789,11.2393329147006
75,2.37846236720016,8.82116522733763,3.92006177207131,8.40352108649783
76,5.7957677409578,6.96725481577786,7.14108622807322,9.31946489350712
77,2.62374274586117,7.09372089876255,8.78853213296029,10.9455147312056
78,2.80750069185821,3.924894197696,8.20487497002968,11.3437248302593
79,2.80090674812589,2.54956005983315,6.96397767258515,7.74650777504335
80,3.15742177469259,2.35472363517183,6.39070585353513,5.45424514179914
81,2.64133307811458,46.4845016711819,9.1068318138428,52.3659365083939
82,2.50827565846063,9.9129849918042,6.72879971115094,45.9721169389962
83,2.82509081115862,6.73415040364519,6.28175016759875,22.0528304432216
84,3.07035085796448,4.51450006857515,7.89806498399869,10.8641541326034
85,3.36264405461005,11.7496185298108,7.02274773369414,14.1800248702851
86,3.95126228594907,12.1543810698349,7.81267608382756,17.3663631471801
88,3.99244396609167,16.3759976873483,5.66422833150418,20.4796161178544
93,4.3721984414243,10.8116171851513,7.82601811874509,10.7766908308158
94,4.55421476646931,14.4439338661246,6.60928821536423,14.3250564355153
95,1.93770858378961,4.34004046613802,3.74178555898286,7.67786958421096
96,3.36399689349302,13.4353600270338,5.57438029773462,11.270362692329
97,4.14266799872145,3.10220575580756,7.53014699711662,8.52096270691258
98,3.85392066933847,7.70440659053937,8.40167623670555,22.072868055302
99,4.08225717412482,8.72179203554087,8.99891865748732,11.2249683143068
100,4.18485431562388,4.91565650992993,7.29488465083793,9.74345117436482
