patient,P51178_N,P51178_C,P51178.2_N,P51178.2_C
1,4.93460614306726,4.32738930556392,1.80099993930449,2.08379621948852
2,5.85024344595488,3.39017450619641,2.26447518386704,3.15247250205439
3,6.45412759081142,4.16769268921573,2.49343712254657,1.67394936080524
4,4.85688078977651,2.87571474938391,1.70491568891945,2.23014235307752
5,4.00829597421999,3.7163824205622,1.0450996046969,0.945680875508734
6,2.26747834101908,3.85334852335435,0.507618834342687,1.36256888594629
7,3.26214558014608,1.76643564996845,0.865685549042899,0.872260627421962
8,4.11333737575873,3.34839662308624,1.61946721710513,1.44913636983234
9,1.49432492019115,0.992503217628326,1.13388184163569,0.999169039273775
10,0.997725302029342,1.05229083471695,0.77108094731547,1.44887769695338
11,1.13748896674275,0.914541347010036,0.720888287907143,1.08719217257263
12,1.42627451132877,1.06721052038091,1.11800148378614,0.899648081553583
13,1.0330070168063,1.04364733791778,2.54540279227882,2.00868996675717
14,1.48817853317718,0.814845400038037,2.34073092840627,1.95423384263927
15,1.92009248971502,0.672217050539023,3.52613820588672,2.27713343597779
16,1.43112318949381,1.55709538252105,2.07055077925395,2.97839754390217
17,1.72163161543795,0.801023290450145,1.86307473119107,1.1190208592648
18,1.87818735074339,0.373070256528773,1.16045160136575,0.7116369187551
19,0.857766479213209,0.886686952725779,0.986090270532099,0.958803751422653
20,1.23911871196364,0.49139511593868,1.24800295603957,0.761727340878972
21,2.39273903401113,0.563731545201571,2.54088766503466,2.06147775073676
22,3.37013012821286,2.9490193373576,2.76452155388929,2.25472676822423
23,2.52381154075001,0.904315187680959,2.48676714942982,1.85727625237694
24,2.79299996304183,1.2835512900527,2.59664839723245,1.94820411480519
25,3.45342063122999,2.30391043532115,2.46553819371481,2.10182890913078
26,2.40908247150052,1.79387127626202,2.70240575299758,2.14949176912744
27,1.90159947869123,1.46747783876397,1.94152024915111,2.693446488778
28,1.9726992761688,2.37126378017181,1.95845609375952,2.954507386995
29,5.41509648592259,4.09147879525193,1.07194787643962,1.38703924662895
30,4.66693545052554,3.23796277548347,1.15188877341989,1.15083030761796
31,3.9755527605725,2.98263254140535,0.796576771914519,0.932074293607722
32,4.65304301176568,3.42043907845197,0.924535664951738,0.984162571793918
33,0.644613005589897,0.86200890316259,2.50167941575535,1.75310092943202
34,1.26264461696725,0.765522760376569,2.68989823269271,1.43424796973815
35,1.25068305559921,0.676711666682073,2.36918156295697,1.73004005220655
36,0.436684146375283,1.08464343111142,2.9886422006323,1.71265750161679
37,5.44524832005615,2.35609728113306,2.6612929900006,1.93810318056179
38,3.83184663018227,4.35818495665491,1.38564810877269,2.04674292615882
39,4.02220782362122,5.40871986653184,2.76814504406314,4.11381692030701
40,2.41838338848418,1.70845486276513,1.09155866477694,1.54687769034327
41,3.56117006704554,2.49912471690235,3.93190960858677,3.17547613763719
42,2.08800955394907,1.74573438818493,3.20606498438657,3.76853743389678
43,1.9215025344596,0.83499263261691,2.84614451830203,2.82632926989648
44,1.32870019429911,2.72804923688184,2.24834840336396,4.11965330954256
45,0,0,1.40510731082339,1.2719495794307
46,0,0,1.15832822708355,0.998639217589903
47,0,0,1.50296427747229,1.38689988302046
48,0,0,1.12739629007743,0.889736835822796
49,0.454992260541143,0.931014797845335,0.730443752105086,1.14711603233412
50,1.029428518358,0.369341836418798,1.09004294375211,0.520625631525766
51,1.41591232741007,0.937371060615442,1.44397524418996,0.751684068710003
52,0.946116029967185,1.02864466596496,0.565565005052206,1.24056500505221
53,1.22531611921002,0.760365628945826,0,0
54,1.14220984394918,0.378947940769561,0,0
55,1.03708850129589,0.665665798710753,0,0
56,1.36257196885025,0.87803507669629,0,0
57,5.69911857727454,6.38124009589068,0,0
58,5.78475482678392,2.73568339579945,0,0
59,4.29845536559057,2.87385478769185,0,0
60,5.61304603940379,1.79037502211481,0,0
61,4.71715998901585,4.9264114658432,4.74022599619835,5.98209968350614
62,3.70846677091133,3.16874214360102,4.36486173108498,4.4482110172062
63,3.64547478488558,6.00698172212833,4.14299282933881,4.02027336380675
64,4.56578240456908,3.73454026181069,5.25520696659369,3.76125389996129
65,5.6116744274989,2.44077544102069,1.1772281111586,1.456333295608
66,6.52429189437601,2.40812426353304,1.48682488597244,1.25455038913862
67,6.23392133416835,4.03022669849174,1.50458143012701,1.4064919068177
68,6.26776786708722,5.45789323948268,1.59029850992268,1.44124682585291
69,4.91081347095146,2.78405875487838,2.94182531340999,1.45025823936048
70,5.78901871014961,3.2178794144225,3.18989632560689,2.02366925707355
71,6.20028083740109,3.57487217487972,2.30281427632706,2.04757560036546
72,3.21585447392451,5.03373514196251,1.64118615345733,1.78766687656339
73,2.2238380147503,2.00190053945693,1.86151372677834,1.73189684147718
74,2.73987112263601,1.5102188834966,2.06672786234003,2.61159361998954
75,1.29683000250745,1.49724625850377,1.52682170740186,2.19576634547335
76,2.09672379195335,1.12972399621146,1.8692686260036,2.01422050182568
77,2.82931204901817,3.19307787742757,1.25162137082096,2.01141752669815
78,2.84828112439782,2.67679153014197,1.1646287381249,1.42216138343305
79,3.40275451925455,2.59545620678294,0.922912469046557,1.3647148694444
