patient,O60825_N,O60825_C,O60825.2_N,O60825.2_C
1,1.23993341675113,3.38296791734686,0,0
2,1.6995040971751,3.76675254697332,0,0
3,2.08441362722499,2.74975497201809,0,0
4,1.71225860103647,2.89378241720527,0,0
5,2.31647117806704,5.09221779007104,0.611249348201952,0.999213268321243
6,1.83725631815933,4.96811455083491,0.391875623210414,1.51108285382342
7,2.08816907189554,4.66801064620887,0.574231793107865,1.19956455316385
8,3.09259473817932,3.83378734184635,0.944837302059224,1.05712952713767
9,3.46044283871477,4.95211411240199,1.05899558610693,1.21515984325165
10,2.71273428684382,5.59154248895748,0.79298931527261,1.38180062528276
11,2.12231342543257,7.40758653898422,0.672642641223195,2.45002577209366
12,2.69431224060045,4.11687325507285,0.777071389824862,1.3157610420479
13,2.25018021480758,5.33553270705675,0.802412223066705,2.04815212063957
14,3.81009273851215,6.98528381880634,1.469112037675,1.6760191216269
15,3.18410150369166,3.83926759735999,1.44228351434477,1.4355355405127
16,3.00126030906695,5.5629674752931,0.893850820056399,1.93979386715726
17,5.89858706660868,4.8090976618947,0,0
18,4.02189650762003,3.01898949528602,0,0
19,2.38686768974025,3.04352605303314,0,0
20,3.72298833565149,14.2138653159754,0,0
21,2.56049379652245,2.97283591560952,1.2358353230204,1.29608327035444
22,1.88014314731504,2.43170248880856,0.750036226795344,1.20288565931653
23,3.38320602181138,3.10853671378642,1.08267734966995,1.13085564346591
24,2.82752151560443,5.34768426421087,1.03358056727818,1.30063112650843
25,3.13667247040519,6.44173843591246,1.10877410896043,0.967070351585412
26,3.44004881361938,5.68315368780863,0.929020460269813,0.926550046579029
27,3.02917429669296,4.2559978909636,0.663750474416037,0.989124659283028
28,2.98250269158941,4.55790094399904,0.765269295794086,0.988717524065832
29,3.38322323500741,7.9778118646917,0.836953648960998,1.2010216225827
30,3.69131508214177,7.23556749823125,1.0391525882547,1.76459752587294
31,3.49607969903321,4.57199129040039,1.00421911866231,0.805971798859845
32,2.65281725877415,7.63528930276032,0.690764551073921,0.942273038165885
33,0.477071501171455,0.826634752791937,0,0
34,0.419693611613545,0.67900607941593,0,0
35,0.556319086429473,1.05504257363207,0,0
36,0.147423621245932,0.920527110549679,0,0
37,2.20480452260833,1.53240418727746,0,0
38,1.16087404107043,2.35711836569609,0,0
39,1.47126368556409,2.13583082042921,0,0
40,0.727115644864048,2.19896951010829,0,0
41,2.62837842861918,3.60997488636437,0,0
42,2.2578472775901,5.18728419208389,0,0
43,1.91609992933444,3.43205780360244,0,0
44,1.4574652109757,4.09771734278238,0,0
45,0.510590718723041,1.43546529280506,0,0
46,0.268590747639679,1.46561088807815,0,0
47,0.774035750603635,1.65817160096967,0,0
48,0.246069987903206,0.773862250774725,0,0
51,2.45198292611363,3.64743088147061,0,0
52,1.24305961729837,4.68269453088685,0,0
53,2.70325831099957,2.65703100443398,0.856242718911414,0.926747594248538
54,2.15908871041482,4.44285287535645,0.817912940788459,1.46733816700091
55,2.13618333820465,3.88750458774206,0.604730646268093,1.13189209892173
56,1.95547892579266,2.98993543863884,0.712232760776011,1.35014123317038
57,1.96186347294124,4.46151314622078,0,0
58,2.51741428206971,2.93753377481784,0,0
59,3.23412657000558,4.667445274887,0,0
60,2.9668156469488,2.73832498832099,0,0
61,5.64048290020665,5.85762186506703,1.35669405819472,2.22239017235527
63,5.30706116985982,33.9712473775714,1.10051815462656,8.30542301016454
64,5.61074814349561,7.93902973046151,1.12717525667548,1.42084531579251
65,2.91459964728593,6.47279751692122,0.936412735064478,0.736139756961431
66,3.38936892454567,4.85076180691907,1.07580768252353,0.859658924133613
67,2.98366568173087,6.77636978295242,0.893241101305207,0.867389390055378
68,2.59689847440515,7.40260427561575,0.428824139483005,2.01968573273585
69,4.98189591312935,10.0034305936707,0,0
70,4.38619611625067,5.32946786964069,0,0
73,2.81595444805977,2.75575467920193,0,0
74,3.66740578797376,9.62859812163103,0,0
75,1.78913280730741,4.49320423061827,0,0
76,3.49840102697125,7.52328155814325,0,0
77,2.5300233171687,2.81114302989161,0,0
78,2.60933182190668,2.96554397635715,0,0
79,1.98727948653223,4.62110199674506,0,0
80,2.15864163705681,2.61704139004422,0,0
81,2.88510203920516,4.08044223252283,1.11074005605582,1.22587313892699
82,2.96173895372774,5.10048658897271,1.242381775896,1.19507225634604
83,2.59873648608434,5.35314326278229,0.999105492277417,1.53684377919574
84,2.39232506950781,5.23120252511751,0.69212137475898,0.763532907945216
85,1.89459749775008,4.31215320590496,0.753272825141255,1.03053959720638
86,2.93344447381835,8.09368184411962,0.987941243182672,2.8949716812182
88,1.65793037909445,19.9618249618482,0.560684796555028,3.6445408904251
89,1.41651205531464,6.38736484769592,0.525965420915431,1.20414911685839
90,1.53836595244231,7.41738554386738,0.500640814269627,2.65208140207674
91,2.20791302274491,3.58541069179604,0.911374764360772,1.26358308499188
92,2.1214511995139,7.99895926924472,0.575028152277379,1.93495424088395
93,2.88523479059513,3.75806186900159,0.746055988279681,0.723989886134161
94,3.10886233572258,5.85863848344681,0.594489413814364,1.49176692856375
95,2.01450985086712,6.64448000621329,0.307454733662543,1.82596005362385
96,3.11996645373448,5.17744744325765,0.788915474554124,0.711415432130191
97,1.132952957415,1.48905991678811,0.592058072531966,0.704761438899596
98,1.42631381316177,3.23687799191248,0.790317657532504,1.11875715389808
99,1.57980026044219,5.13859690454645,0.85323380650968,3.49957443478091
100,1.777793158903,2.33890359054772,1.177406889265,0.97029456939648
