patient,O43598_N,O43598_C,O43598.2_N,O43598.2_C
1,5.21959772848629,17.041716549561,0,0
2,5.68970869321907,8.06927565906402,0,0
3,6.98075229334967,9.45301297775941,0,0
4,4.97415664347146,10.0561768873988,0,0
5,3.23635759125174,14.5381510653062,0,0
6,2.55277304161033,5.83142586494336,0,0
7,3.0950230347526,3.65336844730891,0,0
8,3.83533841822729,2.93603526351332,0,0
9,7.31451245881216,13.331570647908,0,0
10,9.58094142638269,11.5891226748645,0,0
11,7.12305096998543,8.64513976218668,0,0
12,8.07786605175767,16.2873543785397,0,0
13,7.92032602990786,14.9305412363887,0,0
14,8.82503136764147,12.3290632807219,0,0
15,10.023394050116,9.30099381863389,0,0
16,8.02246271033735,12.2373625457981,0,0
17,3.22405021753288,3.00189250916828,0,0
18,2.93097404825465,2.93643734782528,0,0
19,2.4433421064932,3.46931472237682,0,0
20,3.48366634825615,5.63705461503474,0,0
21,7.23281419067802,9.38606646134146,0,0
22,8.2159708867312,10.6808820815665,0,0
23,8.41581331401257,7.3363609536724,0,0
24,7.47607303218061,16.9763291696408,0,0
25,9.40025141429097,19.1756089482837,0,0
26,9.56894692027109,14.0370708408554,0,0
27,8.0173784112135,17.656233773757,0,0
28,7.737735168729,19.0309347833484,0,0
29,8.21738075198161,10.8441271587753,0,0
30,7.49942746009565,9.60290826317701,0,0
31,6.99272553266909,12.884787058534,0,0
32,5.78560701722383,10.5765259764631,0,0
34,3.75449924714112,7.90947572556689,0,0
35,3.86199044972209,5.72728945175887,0,0
37,4.81861195002155,11.1088808472574,0,0
39,5.30763030746064,9.8825549397464,0,0
40,4.2994799203842,6.60474236143664,0,0
41,7.61407568990897,8.24913656326473,0,0
42,7.15415285644437,8.84059879372995,0,0
43,5.4785274566723,8.33022011078827,0,0
44,5.87408563998578,11.4839020961233,0,0
45,6.61454840747591,9.95635785307818,0,0
46,5.5678246740907,10.5572303601223,0,0
47,7.14371807676298,14.1433068576273,0,0
48,5.40968042272691,10.7469629696524,0,0
49,1.96776259099321,7.22620103250968,0,0
50,2.5888333676406,5.04340004941449,0,0
51,3.91262981659388,5.80487029287209,0,0
52,3.69617176376154,6.93762113414164,0,0
53,6.6623020191892,13.0456258317359,0,0
54,5.64117580416632,8.44591972542303,0,0
55,5.16956830946239,8.32879670981774,0,0
56,5.52666461820488,11.4595985743473,0,0
57,6.60048227867672,9.19176395605506,0,0
58,8.14178107417754,10.9095313995631,0,0
59,8.05982740494117,11.7406208173308,0,0
60,7.38378186077966,6.30937470140502,0,0
61,6.79718675653153,11.712313000971,0,0
62,6.67881291148803,12.158805332433,0,0
63,7.5635770178047,11.6946985669304,0,0
64,7.45514462410866,10.1753661083624,0,0
65,7.54794333506536,9.94074801872199,0,0
66,8.76439568271517,11.5565065069329,0,0
67,9.0483921898059,11.3408810574249,0,0
68,7.78397792472923,14.5730667740769,0,0
69,5.10967397316088,5.9328021653578,0,0
70,6.89053772914398,10.4665986931142,0,0
71,5.29958930711263,9.04536877891544,0,0
72,3.24259505025026,7.5909379446373,0,0
73,6.62728809796362,7.2077317407765,0,0
74,6.16370745697664,6.76719454290404,0,0
75,3.83841106958621,6.06153085333825,0,0
76,5.87882141376767,7.6767064314007,0,0
77,8.43698232003415,19.1844062776608,0,0
78,8.98874356688932,19.9049667951885,0,0
79,8.07908515978118,13.0697347421939,0,0
80,6.47450806519856,14.2892626997975,0,0
81,4.76117528936524,6.14851668193934,0.81505174241348,1.23531597294314
82,5.04429393013976,5.89790715219915,0.843188250592825,1.23676716460316
83,4.83824043069367,9.28240346048747,0.764102676181006,0.869226650348046
84,5.26936224265636,9.77412736472044,1.10959775327556,1.136003322005
85,2.20081014491374,5.88998029242193,0,0
86,2.92743581371889,6.69028756580455,0,0
87,1.27118879827309,3.69983391144768,0,0
88,2.37742886692055,5.51031773796881,0,0
89,4.2637591901906,9.43241182763832,0,0
90,4.07140149046577,7.75567837471947,0,0
91,4.38112588208336,7.67139877094443,0,0
92,6.37293634631735,13.3405861042598,0,0
93,6.22649393682219,7.93658040298015,0,0
94,5.39763277753338,7.02167364773529,0,0
95,4.04420146518697,8.53075382549529,0,0
96,5.81931172467993,11.7306754784988,0,0
97,4.61460056460487,5.64235812236967,0,0
98,4.50854940473817,6.84877653269087,0,0
99,4.79483801120041,9.5142708561318,0,0
100,5.6726974424918,7.13719421202512,0,0
