patient,O00159_N,O00159_C,O00159.3_N,O00159.3_C
1,5.50346761927791,0.960768629086171,3.6225930625224,1.2243787217443
2,2.6114470376254,1.17859769420126,2.56070423079069,0.895836871706254
3,7.30222691422391,1.50663104733965,4.93246223584327,1.77945826939377
4,2.47325073097224,0.860767534860738,3.11422335644926,0.997275787790133
5,2.29448080567887,1.55604070988508,3.41607328746071,0.681077279667126
6,0.953052878815912,2.12617922717447,1.03690456690991,1.21045127087803
7,1.38192765882199,1.51706661818402,1.15313517295279,0.574337864381984
8,3.82674084789874,1.5380177664207,5.48893815953096,0.849066100082485
9,4.33155151882862,1.48685548832054,6.93679937750626,1.34198523474295
10,3.55430332983352,1.87374648848403,3.37413899349042,3.03631965074729
11,1.98581875258669,2.61540204577009,2.86454961976722,1.56581555374733
12,4.43653545996322,2.66699817412946,5.15110191441503,2.96408224340808
13,0,0,1.07993849646395,0.43560442922062
14,0,0,1.96396327498279,0.430911162006271
15,0,0,2.76088890320036,0.386390732608547
16,0,0,1.73371544954335,0.972581015210855
17,5.35549772925254,3.91521578833035,4.13983305861261,1.59910734928778
18,6.60675266172602,1.64932679077389,5.03750763995877,0.667007340342158
19,4.60533510497606,2.16466881623387,2.27724711119272,1.29600341712419
20,4.48480698369429,3.63502409624611,2.74915018920594,0.970070315103602
21,0,0,5.44492995610168,2.12529461470087
22,0,0,4.57161848465733,3.24148262785591
23,0,0,4.74801547279859,3.025265097097
24,0,0,4.03911032424821,1.43481345535205
25,3.93324509406638,0.826474486149822,2.28631983465971,0.844553977138581
26,3.09422696278148,1.26466680868095,1.51751292175031,0.890607349506558
27,1.283043264882,1.10239058570577,0.904518889546731,0.833028829214961
28,2.17486090182758,1.87745293744729,1.25612125923047,0.730344955341414
29,1.06724549166998,1.65386144338838,2.96464874774574,1.46147261671351
30,1.59415995085107,1.74014762748003,2.90994051205695,0.942933796955795
31,0.918962993747967,0.694730042282534,2.23240748922581,0.93019826206088
32,0.819639694987532,0.882806006288172,1.92213723332258,0.946642534189941
33,0.445514319111631,0.721248656699534,1.15472560497429,1.4064348872215
34,3.28369091834618,0.373167455364718,3.09228490997862,0.936655678576189
35,1.564553835712,0.505165815124149,3.09553648079968,4.30832800250844
36,0.555287419166305,0.818239663656417,0.603556031385467,1.95580548561531
37,0,0,2.14713887347113,0.567550271166719
38,0,0,1.18750292565819,0.588144229933328
39,0,0,1.60034506048589,0.512665592253526
40,0,0,0.506765459177873,0.755956640073827
41,1.71090657303921,1.02077942061016,1.91130502581227,0.927642951931293
42,1.2584803256445,0.725244443201052,1.14852588511867,0.529464577533284
43,1.38458364223867,1.15694022856663,1.21013668098713,0.50881869981768
44,0.526306844409629,0.518977744827876,0.688717025859523,0.438095838140729
45,2.66443184872068,1.12510078916826,0,0
46,1.29182310804556,0.875327471967828,0,0
47,3.16342705288404,1.68139483504928,0,0
48,1.12390924794987,1.52560159082666,0,0
50,2.73173763357101,0.560500686408586,1.31166887107325,0.386250232775786
51,5.23807634283833,1.64781252931195,1.50834172917791,0.738543850183117
52,1.65717275853124,0.630194672782708,0.958083646486399,0.463364672514313
53,3.65264728359814,1.52921186486934,1.97877982063805,0.554471476573989
54,3.20753460733126,1.81407049916413,1.55831549111191,0.354291276487127
55,3.07930646120273,2.16785453464177,1.43835861722149,0.339008556646831
56,3.35064888139135,1.2907086060444,1.52645855398002,0.418810908010332
57,7.7657032797925,3.84481891181024,2.14919259284336,0.431717390568401
58,5.4479299555422,2.20706251599055,1.99586986695555,0.468958410914384
59,4.06372835938064,2.04262098680924,1.30272901926267,0.477631267138359
60,4.9554643272475,1.65809567579548,1.4419644368462,0.184179601543722
61,3.5856888377267,2.98062522265941,1.62239767765836,1.00226085873719
62,3.62760165323581,2.9986106299516,1.32426006490727,0.881884723443665
63,3.97480243616214,1.70742548694581,1.32423087998381,0.87986318107883
64,4.47925639476077,1.74564515030406,1.52211633499623,1.07288448218163
65,2.02294347093311,0.237787501989539,1.99641579926648,0.475935712825339
66,1.4459597644386,0.485510706444362,1.76048447246116,0.408001516831923
67,1.46680141022874,0.412077645432564,1.75745766177161,0.583488005263224
68,1.18298524579798,0.279374859642123,2.0817033291491,0.689926659805896
69,3.36565219293073,0.850077752134564,1.96578992615764,1.0658365381224
70,2.97064358414337,1.47555870044957,2.02715294383967,1.96724475687555
71,3.88343516338816,1.14945783090023,2.36070519024124,1.61959106063794
72,1.0077555880412,1.91878228509439,0.988604871588984,1.52502923166674
74,3.4092827042422,3.04146016941693,1.5530763398723,0.477952888843215
75,1.28455771528494,3.27953927820918,0.469726315701167,0.483482362415938
