patient,O00232_N,O00232_C,O00232.2_N,O00232.2_C
1,3.73096947736546,8.61365228583297,0,0
2,4.72038691267299,7.23523108296253,0,0
3,4.59605490267838,6.81358976142278,0,0
4,3.3496580816464,7.51747772348134,0,0
5,5.22011065684329,10.6478566792253,0,0
6,4.07287909757726,12.2380038537969,0,0
7,4.71538422965044,9.94905112812864,0,0
8,5.63528609109596,12.6654869843482,0,0
9,4.00262762462346,5.7922094911104,0,0
10,5.6938451613103,4.70485163384603,0,0
11,3.38383383237878,9.29614672823525,0,0
12,4.04329322773974,6.89027812965108,0,0
13,4.59748106451254,11.2405814114099,0.75557115447611,1.88952688473958
14,5.1419716510934,15.9376601087936,1.04047451916327,1.64071786232393
15,6.47505279830941,11.4037909158796,1.81527914268333,1.21121250409472
16,4.83136790733881,8.24240898298804,0.925148579718283,1.08403294492021
17,6.31265458078821,11.5713378239088,0,0
18,4.23974575361742,5.19741506457202,0,0
19,3.52333020998625,5.68965502045351,0,0
20,4.97559771496494,10.0511568846151,0,0
21,4.86376770900558,11.0617921233229,0,0
22,4.68836162632636,6.22695304438871,0,0
23,6.41558524397217,8.96518435871199,0,0
24,4.95486458242638,8.04277334417609,0,0
25,3.21275461924694,5.41042437291111,0,0
26,3.03617848304762,5.31293739618824,0,0
27,2.1825110833239,5.63972303195444,0,0
28,2.66109029859523,7.1609351808151,0,0
29,3.95136862255579,7.70984785222351,0,0
30,3.83014894221241,10.9049085553242,0,0
31,3.46126345302415,7.82898018284584,0,0
32,2.64611029459746,5.6534421415163,0,0
33,0.918696578353546,1.68884747804484,0,0
34,0.946243954556356,1.55134761340668,0,0
35,1.09812968747799,1.77063664661886,0,0
36,0.761187693409185,1.89644658745067,0,0
37,2.67072279842569,6.02823879775708,0,0
38,2.58853308028608,6.87550249847296,0,0
39,2.92002740590394,7.632691224433,0,0
40,2.0037876202698,8.89861995331532,0,0
41,6.86403900057307,7.86212189943024,0,0
42,4.98338228646738,13.1469678820144,0,0
43,4.35544568581029,9.40333674179899,0,0
44,4.33416049823064,7.49549738747725,0,0
45,5.06953430479736,6.48500640822032,0,0
46,3.24517841211766,15.2609108805694,0,0
47,5.73418518453969,8.54828729369816,0,0
48,3.53909587087649,9.14112544905083,0,0
49,1.96847710368211,6.93185871421382,0,0
50,1.95356598502218,3.89354555845979,0,0
51,3.24107927369039,6.19669568339279,0,0
52,2.20939306951395,5.87201979891554,0,0
53,3.37486997422521,5.25644682600352,0,0
54,2.98546380065278,8.33804210367204,0,0
55,2.89127094492177,7.24458690068353,0,0
56,2.91307041797189,5.63725615349013,0,0
57,2.89885490310344,2.72259204429422,0,0
58,2.98083795873992,3.96542842280719,0,0
59,2.85592742672263,5.07041737844007,0,0
60,3.43908589830889,6.97178989793579,0,0
61,6.84161701192152,12.8997468578288,0,0
62,5.80797953047807,18.8459230953271,0,0
63,5.65175864374536,10.2720865260731,0,0
64,7.78078289122502,15.6891338100201,0,0
65,2.92944118597965,3.12156517463784,0,0
66,2.18748113300583,6.33235822955351,0,0
67,3.22610040577606,4.25165943466041,0,0
68,2.05812092312346,2.81532647643283,0,0
69,3.10369290287463,2.83941158467756,0,0
70,2.64881929249246,4.01299868089715,0,0
71,2.67722120389183,3.73120232648437,0,0
72,1.57917534887146,3.31197138495067,0,0
73,6.33807689056147,9.82705698589958,0,0
74,5.22770484855559,15.7423566404595,0,0
75,3.49078792724257,9.06545273610373,0,0
76,4.90522574404465,12.5176544735919,0,0
77,7.32544801846577,10.2775642423793,1.40544466456684,0.971130409662917
79,7.21994397659354,8.95885014153536,0.964693060563933,0.924501482953827
80,4.96145338966729,6.70997410628197,0.657069184268708,1.0569086608771
81,5.97607009900751,9.68765711630419,0,0
82,5.64435985135637,14.7197046511106,0,0
83,5.58457378138603,21.4851504032882,0,0
84,5.65953170691404,8.6540524496425,0,0
85,2.39678284317626,4.69593941174522,0,0
86,2.65657622420284,5.15241651827721,0,0
87,0.926058023726294,2.42642109330653,0,0
88,1.8968456630091,7.55201129798642,0,0
92,4.10620322187436,8.7727401932032,2.38726968174204,1.41280995139633
93,2.81061328131806,3.69039909273863,0,0
94,2.78873644393491,4.2960379473005,0,0
95,1.81125850092171,5.02356722844824,0,0
96,2.86853268170765,6.8459276347008,0,0
97,4.91940539639251,6.6706932598406,0,0
98,4.65461864040333,12.062911708747,0,0
99,4.37411408344086,12.8338178216575,0,0
100,4.41662652065523,10.7290504945972,0,0
