patient,O43189_N,O43189_C,O43189.2_N,O43189.2_C
1,0.604698092281846,2.37110925902836,0.579175868998587,1.17858493006228
2,0.726678522912962,0.748387266128979,0.58308163711972,0.515637000338248
3,0.96738438519238,0.967305635216989,0.832406136214409,0.660954256949004
4,0.707673528852022,1.0693721658212,0.707353906762968,1.35229511132335
5,2.24016893021014,5.18013149506943,0,0
6,1.21914472750123,4.16969286380803,0,0
7,1.44027694327555,2.22727858218869,0,0
8,3.14519621592408,2.8829524142191,0,0
9,1.97098273556322,2.44671059818028,0.90210979855955,0.977375709493299
10,1.07416395510091,3.07485502264529,0.713197767779067,1.25380648785581
11,1.08965730073185,2.51595830249559,0.817707256837899,1.45530523448389
12,1.85230656983241,3.63762313555092,0.847825280485026,1.195902295287
13,1.41623386330475,2.39980546123646,0.50979411401014,0.950018548287375
14,1.95746702997078,2.97888293591261,0.91066526524051,1.41937059478175
15,2.261962933362,2.14010247416743,0.800204031161123,1.1025782119451
16,1.65049711575035,2.65423248850391,1.01221713861753,1.1227402003215
17,3.47282484889374,3.11718376463513,0,0
18,2.47539151418324,2.27169980055982,0,0
19,1.68480463366032,2.57285252317595,0,0
20,2.72355882919172,4.47490242608513,0,0
21,2.57978521479174,2.96557482545381,0.733527253181592,0.735468135580891
22,2.5384163024003,5.71905059579832,1.01419945926067,1.62414776975335
23,2.97104017166371,4.50819613176727,0.926762757689774,1.2218465965349
24,2.68149468365335,4.86172029136174,0.863898779093029,1.08630814059223
25,1.88856543283119,3.84574341923398,0.864848335735124,1.39561351094865
26,1.75405323360513,2.51730691423055,0.723700397174089,0.979086851077291
27,1.22501004791695,3.44374169848967,0.497801131770412,1.19417946645109
28,1.38048098994417,3.20189044352083,0.551756353028013,1.23818494956241
29,1.6279610634147,2.65019093581965,0,0
30,1.81400494114679,2.76957217912422,0,0
31,1.51645337641618,2.39840909464769,0,0
32,1.12579507318702,2.13599569085243,0,0
33,0.753222068347617,2.72599963860217,0.436177709241909,3.13807761620412
34,1.59742458124985,3.11007474244457,1.06023290743935,1.60154711953409
35,1.60405670079893,2.39354444971694,1.13509472208072,1.72726376808183
36,0.473486053327291,1.77133651619409,0.863024974188466,1.52584044217378
37,0.840533234099839,1.30988485996038,2.14096990835374,4.56740893102756
38,0.53097672026005,0.960338524850329,2.14725058607864,3.11383187431807
39,0.5364901988683,1.54857059988836,1.96252850174076,4.38494608696017
40,0.27940886753423,0.781417251305176,1.56694055931539,3.78684749985403
41,0.914838918307126,0.833566433566434,2.29288132462676,1.88136609971439
42,1.2079429241279,2.13384534540604,1.70341234717126,2.34378823000228
43,0.771930959214196,1.71558268321274,1.73553910350312,5.40978439710717
44,0.608581591818586,1.63104410040826,1.07015226891164,3.33637729522929
45,0,0,0.716740113990246,1.095708158109
46,0,0,0.363082437275986,2.13820687802708
47,0,0,1.09114183307732,2.85160283045
48,0,0,0.244983337950022,0.799817850637523
51,1.06475508597934,2.05124633482146,1.20980114907555,1.35141307655134
52,0.884405318252415,1.29870665338729,0.723960551985825,1.50440120993002
53,3.18727600545079,2.85707355751813,0,0
54,2.44763183378978,2.73757817605573,0,0
55,1.77683965781126,4.46876228041574,0,0
56,1.95287413377936,3.53547359114614,0,0
57,5.93942388314445,7.97490166484897,0.994148566894773,1.560476048795
58,5.6474485280649,7.18059819174608,1.09774471883368,1.10279877020728
59,5.74101428475217,8.28985965279288,1.00941783199445,1.1320162650005
60,6.1863812227092,7.76348803728226,0.977522562729346,0.978851532282059
61,2.22536842795815,3.76637942272752,0,0
62,1.80268360676126,4.39238990758668,0,0
63,2.34756364539337,4.30011690059603,0,0
64,2.40426548337957,4.29437197186382,0,0
65,2.76269558176923,5.34035192849809,0.957912712387193,0.768850831573228
66,2.67327007505643,5.22172764229497,1.34278955947658,1.0994251910923
67,3.27455095543826,4.98799576727861,1.03102415668139,1.08587408130666
68,2.38284049913613,4.08396630468937,1.19856849295481,1.04601331007407
69,1.92912384983689,2.74847066449278,1.3391838200686,1.9589223386633
70,1.93342653569327,2.97136923262828,1.53318523626208,3.57185510056846
71,1.45579089745027,2.87370845405732,1.36699163306859,3.68697659504436
72,0.767174488212024,2.95112506343807,0.587615873808193,2.306616291364
73,3.12069758232387,2.89881508190781,2.22100739737822,2.13081979492071
74,3.15023265911845,4.1466031281952,1.6530036238766,2.75217175242797
75,1.81495259820134,3.43265837204337,0.989389027789928,2.12616894993596
76,3.12082637379005,3.51704710472347,1.92349541264301,2.72598969580439
77,2.57268448798732,3.07456332695848,2.08740839023174,1.77152770936494
78,2.82893292115821,4.57874986020143,2.38521202897694,3.00523996229855
79,2.30487990748941,4.67255499384185,1.88787951300777,2.17537056635872
80,2.11900082993582,3.20580572965955,1.60070486722649,1.86174949466126
81,1.30533520614343,0.644382433194791,0.814696113936164,0.98281950725236
82,1.11397037659601,0.87793010350346,1.10423883061565,1.53452048111384
83,1.17545218002003,0.931748448599422,0.638222655883512,1.09442140618843
84,1.5996120059408,0.841253439561578,0.863550560111084,0.750935394892387
85,0.573616122912094,2.06220471708642,0.690682844743601,1.78653721252915
86,1.04315780662922,2.32234663888992,1.01004118324329,2.0840972160718
87,0.144544473791898,0.789772515903426,0.256639875416999,1.26924098839784
88,0.485691566533983,1.19929039098248,0.624420630000295,1.05554571487616
89,0.618332178678201,1.79409690365183,1.07596203606964,0.769082050130355
90,0.497794296627783,1.67112301134059,1.09756085653189,0.836427016101472
91,0.872089176824511,1.13054468515363,1.41715407223692,0.899509827853886
92,0.801730110285169,2.17803533868844,1.09051585247967,1.0775048089598
93,3.03335624220649,4.98289286372232,0.990681869611872,1.35264360432437
94,2.82456612071115,4.41227298261869,0.838139001832237,1.17576337131636
95,1.3868114749087,5.32419418504441,0.45419407114336,1.49195932579513
96,2.9444822826593,5.75146096379379,0.987721821141535,1.08949493032389
97,1.0963651986042,2.9606948603731,0.660370261203981,0.834331270088565
98,0.975990549773254,2.03066316613748,0.698578185748172,0.919732760677643
