patient,O43278_N,O43278_C,O43278.2_N,O43278.2_C
1,0.5022763445458,1.41479000380084,0,0
2,0.739482373622197,1.30667996959331,0,0
3,0.664332715697453,1.27683152793615,0,0
4,0.679025323071076,1.14054185670848,0,0
5,0.545020784988063,1.22903554316433,0.747381526593939,1.577013155489
6,0.459506001769646,1.45668542045777,0.467790382823859,1.1718978091598
7,0.35963371675654,1.36365381725905,0.478867925623456,0.838593497421431
8,0.803580193325431,2.61895023289203,1.02323759109153,1.84025353265365
9,2.11410797181672,5.26355473982796,0.597258411141195,1.72587146829203
10,1.65959896006839,3.06484207603464,0.61720960163184,1.15385315865519
11,1.23623842405529,3.89104687157254,0.613894925996528,2.28405434611042
12,1.78328561426032,3.51328908387835,0.719369604545841,1.65396850451063
13,0.483191265623258,1.24039649243241,0.530326858897757,1.36859702675426
14,0.774058778647649,4.26955189096895,0.679413276204747,4.26676243134972
15,0.605219376009759,1.71592069276865,0.753230510132688,2.99736853510993
16,0.63946428922785,0.916606727866186,0.516468016866142,2.16471112707189
17,1.93219370851845,3.22716939776197,0.732504226271094,3.20565875455992
18,1.70629245879181,1.72230884657995,0.413686198135498,1.11578302175912
19,1.37769057842274,1.63880323499382,0.449778058979961,0.596763318932706
20,1.57103062855835,2.78105496035294,0.597937777426275,3.35978171680524
21,0.609443609221742,1.64119384599082,1.24154459759252,1.74213325217642
22,0.576587346265671,0.799093985734249,1.21620842376723,1.20751876086208
23,0.751276566152949,1.72881827393686,1.1077157799473,2.05414821281265
24,0.536141226960547,1.54276082680425,1.19442820416303,1.52111548041422
25,0.612983856316835,0.893138673632819,1.24218144629988,1.76844791178587
26,0.461643352189556,2.4322334914082,1.21128664759167,3.62747308990118
27,0.307216524983973,0.639740690392514,0.858324975499906,1.70023474312728
28,0.407232812751234,1.62488227911804,1.12675882512192,3.12641117602041
29,2.31969785105089,4.21443862516401,0,0
30,2.28876008347864,6.7100176608583,0,0
31,1.85869280875764,3.08789091333994,0,0
32,2.01230367587377,4.76771784030174,0,0
34,2.26826441839646,3.66423826037266,0,0
35,2.16902599548126,4.01031170923459,0,0
36,1.25336042930529,3.11689501655184,0,0
37,1.42775941141302,3.09102693233325,0.474197214076246,2.3541788856305
38,0.858084136463643,2.95762913449697,0.586331867057673,2.19674975562072
39,1.17960549624561,1.2320660089786,0.388538611925709,0.583979716520039
40,0.971273926303747,3.74405574500997,0.241494379276637,1.87251955034213
41,1.75666240801367,2.5137072648598,0,0
42,1.41433043682837,2.92749308105534,0,0
43,1.10298051819826,4.47555434999256,0,0
44,0.986273086288893,2.64730189188585,0,0
45,0.565197591048762,1.37431121886709,0.472195230608812,0.901095016576976
46,0.391568022404024,2.41984208274449,0.373609842236261,1.93482520733325
47,0.693881354613699,1.744301754204,0.667816455594043,1.71456288113324
48,0.2624774728053,2.02167796807945,0.286082765433374,1.30567168226441
50,0.397156974111703,1.26501545036422,0.821429970420939,1.52742933576695
51,0.635550930596487,1.94062929452604,1.75930236327017,2.72356301985957
52,0.256822388332393,0.904311009079571,1.18693747911249,1.76022823618411
53,0.937957790033786,1.09492386565188,1.41384649926531,4.34546963827923
54,0.745211893212568,1.11988284664257,1.13740435652481,5.32072283151626
55,0.935417422728365,1.20463502026671,1.24616776039944,4.34543873475696
56,0.709728533385129,0.828967343246048,1.12293351907568,1.99355383684551
57,1.54549926547088,3.35356260952802,1.42355662294678,5.36124631101644
58,1.55152477993732,2.82923155461016,1.47699395639044,3.39541361153834
59,1.34523886991212,2.8442330260102,1.41321056022127,3.38612461998438
60,1.43284621566659,4.34216182008361,1.91267830114005,5.70880512279284
61,0.866210080118243,1.86780070691863,0.81093979690686,1.61226687983091
62,0.463175432481605,1.68851981875478,0.633954761307979,1.38082673404825
63,0.607831441469605,1.57664892782411,0.728510266432728,1.73845153335998
64,0.673517860415312,1.84789391669092,0.98154345366726,2.20689012783081
65,2.02265225810803,3.60963095785441,0.630939812112103,0.874668256551027
66,2.04323864918065,4.45635170129095,0.674740298186124,1.27662331747589
67,2.14690757744111,7.54787103219338,0.663743598024237,1.62406687451092
68,1.85303350989142,3.86883725292151,0.689984970624402,1.35566209988945
69,1.44809454678332,3.0434780932436,0.570231398784759,2.21376928169113
70,1.58226758748125,1.98724005361965,0.580220341051557,0.628608093964845
71,1.47247275987603,1.87029203809034,0.612476377501396,0.744340770491015
72,0.599801040601992,2.34513825906141,0.274230304106154,1.4137404354306
73,1.58767104015011,2.97298194624636,0,0
74,1.50166147476433,4.86674191098616,0,0
75,0.985976197897508,2.41761959992145,0,0
76,1.30279082509756,2.50469895012154,0,0
77,1.02416755823646,1.98628842228246,1.15669738497637,2.39290936560294
78,0.766082715798179,1.64311828451031,0.923060107165932,2.00349285155624
79,0.89732397786719,1.64063720438718,0.788548887776963,1.64063949788437
80,0.648504460036888,1.99173629662691,0.526570447269601,1.91441299204757
81,2.41911143688879,5.24807911138973,0.713883787927287,3.29685911799226
82,2.45422570022587,5.20557045533288,0.563665616523746,2.51241639570733
83,1.89825228097813,4.57474665421595,0.689719269280231,1.42683817129123
84,2.16042049242721,4.21155272958723,0.772924844584464,1.70678549567307
85,0.434040418633022,2.5076727984847,1.11000465895042,6.5055714595628
