patient,P48059.3_N,P48059.3_C,P48059.5_N,P48059.5_C
77,7.76804286599989,3.58336644380692,1.25530011377983,1.1311897005876
78,6.98202759535222,3.48369611972717,1.26225471095248,1.38606275035459
79,6.44908741882329,4.37780752946078,1.51627674994934,1.8013622406833
80,6.42093145028331,3.77515948217427,1.2276126498231,1.40748141336367
81,3.59834321901131,2.47885680061569,1.39117323690348,1.03072112665315
82,3.16127703360705,2.13971382797527,1.39294634288946,1.45972380220018
83,4.39025347385711,2.9615124047413,1.33251139172932,1.33534581921945
84,3.78129322928598,2.22361070134087,1.22144759168992,1.18917261409206
85,2.82146145661684,2.04707913432079,2.07263499104078,1.92162335022311
86,2.40626487898319,1.47891082599413,2.04897005263718,3.12940632953289
87,1.19924526325201,1.3252648431744,1.14325486263001,2.29387842737858
88,2.17994039283629,2.44453299064139,2.08195976087265,3.29254752914927
89,7.99288330524004,6.22594371593719,0.224011560587823,0.750205948714194
90,8.4340188933306,7.36562174870395,0.865834710138626,1.89441924750916
91,10.8364853114171,6.47050705804688,0.850850797021524,0.815218236987474
92,9.80162318854254,7.82316582567735,0.685951094045336,1.8243738014929
93,8.93359876834686,4.68344030270823,1.05890330733903,1.02287704589588
94,7.32909017886067,5.37514092308944,1.32246093147983,1.09335758098819
95,4.87102466251175,5.39662607073976,0.490333199765743,1.10847332244244
96,6.07598428268668,4.24660865693902,0.752371852171501,0.926646734272416
97,7.98233701800212,6.99698986069566,1.33509619398085,0.849088148296891
98,7.97621690207266,7.72622324589381,1.50804229963066,0.988069103535724
99,9.25916436510853,8.57844523509524,1.9289696515718,1.24477290007874
100,9.31679519303514,8.18172916973343,1.57370735460348,1.34503033489088
