patient,O43795_N,O43795_C,O43795.2_N,O43795.2_C
9,0,0,0.90522150798617,1.47629431581875
10,0,0,0.704198823090683,1.31494649550284
11,0,0,0.763884938468248,1.51212621119897
12,0,0,0.85153371130958,1.34562072169445
13,0,0,1.57678818784862,3.11382483902716
14,0,0,2.09345680697049,2.99539253260075
15,0,0,4.72721133553361,3.01100395308936
16,0,0,2.40994407304743,3.22919129703564
17,0,0,1.1580944677096,0.97104391308723
18,0,0,0.883848607057986,0.953600207451214
19,0,0,1.0167605873656,0.945259584942757
20,0,0,0.897398732070564,1.07737620658425
33,0,0,1.87465683717191,0.766324287803501
34,0,0,1.03911414814371,0.998618796343017
35,0,0,0.837838993560085,0.911307910063544
36,0,0,0.690644590214407,0.840263583261351
37,1.11231443634448,1.18819624034518,0.762235153270039,0.935111507085781
38,0.784641131684338,0.889328131295218,0.9452014366456,0.860684355597628
39,1.06334732557619,0.713094742061784,0.438360664866219,0.762196174513462
40,0.759854544953667,1.07931501141533,0.489693459921486,1.76678453100203
53,0,0,2.55678904295999,1.20066344194665
54,0,0,2.57729923226183,2.5839266912857
55,0,0,3.1264702889174,1.81133120064557
56,0,0,2.48212558166927,2.05521545332812
57,0.913676596554678,0.82657910599283,0,0
58,0.986713619491767,0.907452174740649,0,0
59,0.984905301227753,1.20012055455093,0,0
60,1.18083182640145,1.12252149360744,0,0
61,0.876426126640046,0.804793822834325,0,0
62,0.988876212207644,1.26153634585608,0,0
63,0.931688533941814,1.08692751202021,0,0
64,1.19873584059979,1.12648215304376,0,0
66,0,0,2.50684467504399,1.53423861151127
68,0,0,1.70678340360752,0.960657564090085
69,0,0,0.827788965984092,1.02259265527162
70,0,0,1.29926383482823,1.79020138771366
71,0,0,0.830792858351667,1.35079539685226
72,0,0,0.834994076831951,1.23263665594855
73,0,0,0.977356519639665,1.26885776193919
74,0,0,0.854826490728639,1.31409052218462
75,0,0,0.827743498714586,1.27156778570118
76,0,0,1.00272480570977,1.07142637173396
77,0,0,1.0103667174497,0.881776235505298
78,0,0,0.992239684265513,1.09962888765536
79,0,0,1.06136930967433,1.16611939500945
80,0,0,0.864065790377688,1.09920357524158
97,0,0,0.921457657995553,1.00959091274413
98,0,0,0.972968628606639,1.26170734321001
99,0,0,1.0076955019155,1.25500977844456
100,0,0,0.958870254775364,1.24503040694404
