patient,P46108_N,P46108_C,P46108.2_N,P46108.2_C
1,4.97033398319968,5.20917548215422,0,0
2,6.21153502784616,6.42775484693821,0,0
3,5.93096171656446,5.09948947509677,0,0
4,4.77783913450967,5.34125550161428,0,0
5,5.49647338021934,3.56307985457245,0,0
6,3.30694770712371,6.26101225783336,0,0
7,4.0791842778975,5.15473715561533,0,0
8,7.45871029141843,5.80131832184873,0,0
9,10.2156768318889,8.60717655811136,0,0
10,8.23088782074388,12.8912069918944,0,0
11,8.18541967303061,13.1515227277332,0,0
12,9.57743789311072,9.95692516699513,0,0
13,10.5847607912212,19.6231084013192,1.01136026910733,0.996561035362072
14,15.111540648074,18.6283834162528,1.12020516929806,0.842698669070603
15,17.4012544129751,13.20501694737,1.630916459035,1.00342018388444
16,12.1643337274009,17.8832164444076,1.07424657877274,1.1767164565309
17,13.3056230170029,10.3891169609219,0,0
18,9.54952602540989,7.24411793653109,0,0
19,5.99862144551883,7.90460270075626,0,0
20,8.28020165739062,10.6753783079245,0,0
21,7.83308029235746,7.97424025915368,0,0
22,6.92981780832607,5.21942149318539,0,0
23,8.5488888838988,9.95418647951371,0,0
24,8.21738472670756,5.73012328343181,0,0
25,8.60441916964379,9.17359735649741,0,0
26,8.56057604450717,11.4766437363521,0,0
27,5.7501121181833,11.7453520768899,0,0
28,7.85758837304404,10.2321268313417,0,0
29,9.9133623260873,12.0203789220494,0.947855236537385,1.33181417072016
30,10.5857543455148,12.3828981583575,0.871316882613749,1.2934037493005
31,8.07383644483776,10.3043586610111,0.825405707890319,1.34314332142396
32,8.43749831419511,10.9012927386625,0.664483879299212,1.22613641255219
33,2.9306100734156,5.20141666005168,0.568059811142894,1.1227099121214
34,4.83144769165332,5.13888079568498,0.992442470278093,1.18745270089855
35,4.54262787448479,6.48397655249643,0.843891205797007,0.507682185443457
37,4.17801910525013,5.08502335075763,0,0
38,3.90241323690156,6.04050338666391,0,0
39,4.38584001614837,4.73991659571151,0,0
40,2.62030388626744,4.61580411135369,0,0
41,11.3775765289347,10.2138397911381,0,0
42,9.53906731123186,9.70596930332689,0,0
43,7.27116913064272,13.3245146798247,0,0
44,5.21876588905176,8.96636630218176,0,0
45,4.59079760059151,5.42964124072441,0.73096729068093,1.22152643488994
46,2.68541914595036,8.56421060435276,0.442579716107797,1.27583624768566
47,5.28833859678694,4.53007182472896,0.914618391277515,1.81914832339025
48,2.57160807833395,4.22354406921412,0.42751779469245,0.919646163340876
49,2.97528280877339,7.27060433146586,0,0
50,4.25059228836228,5.16013202249781,0,0
51,7.20213726726015,6.58032752633425,0,0
53,12.3146725117391,12.5566924923804,0,0
54,10.7443434712609,16.4179846866551,0,0
55,9.13163456034495,11.9144521458753,0,0
56,10.1055931118686,10.979320961009,0,0
57,8.02150389747592,7.92265577430383,0,0
58,8.60212929944538,5.65982399867537,0,0
59,6.54497862843506,7.80778285930177,0,0
60,9.00577451480359,6.46374249578161,0,0
61,6.89047603913485,9.17196153891345,0,0
62,5.43826334871472,7.56577925260844,0,0
63,5.94865936275148,5.11323305349935,0,0
64,6.55502833689563,7.75842120950685,0,0
65,10.0145168910789,7.2178825964414,0,0
66,10.2436099873246,11.6529780249151,0,0
67,10.0808686409648,10.2951031933254,0,0
68,7.78755932187765,11.0281449033126,0,0
69,9.50284508035761,7.00993276291558,0.877326698096735,1.01089575694081
70,10.8155650480048,10.8688327808283,1.18562074384495,1.17178278330714
71,8.51541960892635,10.4164969984018,0.940946394272743,1.10332634887376
72,4.71806588103765,7.03209249875349,0.60610529072813,1.17832198358652
73,7.46670298041481,7.25285324910655,0.920103594115588,0.942461916379986
74,7.71266968459268,10.6397361470354,1.14184168551628,0.917296993881056
75,4.78865233265303,6.13755238397777,0.923076923076923,0.902819382770253
76,6.90216057683894,9.16575181568238,0.926411497613,1.05215830336848
77,7.93464758769171,8.21200839333479,0,0
78,7.28804228229021,6.9998618954685,0,0
79,6.76368682080451,4.93935334207028,0,0
80,5.99492111220147,4.09160539885454,0,0
81,9.49097138440561,12.1478571032503,0,0
82,9.96627048663584,12.256052839085,0,0
83,8.86743726935807,9.60762858545727,0,0
84,9.7686042728737,7.26287362479401,0,0
85,8.70485995324604,8.73847083236455,1.20799693534568,1.24707539708693
86,10.7148502586465,9.61661953434483,1.31172147894286,1.52404765043169
87,5.3275499880787,8.9014189600001,0.950067554208133,1.16121152705464
88,6.62767992896683,17.9046923494932,0.884259869505042,1.13791768272589
89,6.49507474461736,13.426496355492,0,0
91,8.68973454930769,8.82898251310141,0,0
93,8.21548497481285,5.88293708010232,0,0
94,7.93430164023577,9.42852127823976,0,0
95,4.59209569796487,6.44449617131437,0,0
96,7.32515622710317,10.4088573332034,0,0
97,10.6294923587911,6.88148196785982,0.570295139306715,0.838360889830169
98,11.600671698303,12.5413566118375,0.731186573929228,1.03124513649892
99,11.8936659291792,20.8795456169292,0.880723287847063,2.17467690308296
100,11.3116194249547,10.7550251968623,0.709446222714255,1.2274361627879
