patient,O60763_N,O60763_C,O60763.2_N,O60763.2_C
1,0.470270630999627,1.40302058981166,0,0
2,0.805818034697993,0.873745852528315,0,0
3,0.634859825363028,1.25541543537243,0,0
4,0.712783284568173,1.16713137813889,0,0
5,2.20021191447842,3.17217686205197,0,0
6,1.78224753765285,3.88772438430641,0,0
7,2.87844396881946,3.10755803688991,0,0
8,3.0756806372862,3.56374440782063,0,0
9,3.9865804017958,6.34939277051658,0,0
10,4.58281818665842,4.66194836748842,0,0
11,4.25679655643475,6.93139730117291,0,0
12,5.39326597554213,5.80335900072234,0,0
13,3.78443684600683,4.62824106641974,0.500436545935898,1.5577351558735
14,3.84196155681357,8.49236584499359,0.669903991187718,1.11934759070454
15,7.48817431248095,4.92703486720049,0.78574826163966,1.05608128829556
16,3.90886089577339,5.01717924852644,0.60371330041245,1.29701239853045
17,4.65134319561823,5.45113710656336,0.825461893555722,0.544352987532218
18,3.54123896512175,5.09393436672355,0.55150687011311,0.573525212104124
19,2.90875158465887,4.61438985212064,0.638387321830729,0.431076552688942
20,4.17764092966574,5.33052079283305,0.579901891675975,1.45057169607386
22,4.3617550733386,4.50442437798585,1.87495790373019,2.50800292157424
24,5.70167744011226,4.86134543182435,2.21341435735347,3.89158229591456
25,0.756577949075901,0.780384341733011,0,0
26,1.39996088468062,0.980944769843437,0,0
27,1.29782943697544,1.07744158835173,0,0
28,1.25284007566791,1.24899261192545,0,0
29,3.80508534920899,4.59022747736992,0,0
30,3.63481617677667,5.7267273377718,0,0
31,4.14754291247007,5.26468572340734,0,0
32,4.40717981755961,3.37527928179015,0,0
34,2.9714367621496,6.55874501175263,0,0
35,3.17544702125246,5.4473701334311,0,0
37,3.16338565811624,4.0877854252542,0.310639816770279,1.35373598262887
40,3.57760240490726,6.24250439024348,0.196737707843779,0.852940301615158
41,1.74956778304547,1.80681738417122,0,0
42,2.50520579086951,2.07523873604085,0,0
43,1.94415881483904,3.45432077805083,0,0
44,2.22300671408244,2.62144113465937,0,0
45,1.28040603947668,2.87439333020695,0,0
46,1.0552629721446,3.09220435425559,0,0
47,1.5379604666292,3.79476959490994,0,0
48,1.29864364567082,3.43608028832417,0,0
49,0.971446824929945,1.15969283513926,1.20947560294966,2.14378448464552
50,0.71117900449741,0.916959219689925,2.17628753596009,1.65079031758389
51,1.12577566085356,1.14181072926353,2.40778276188352,2.84258813683233
52,0.867867241019413,1.33373183799204,1.34950818177831,2.68157486693172
53,3.73879635494172,5.33940649867472,0,0
54,3.44620674520514,5.00309788493981,0,0
55,3.180458511038,4.84894792265732,0,0
56,2.88949648616718,5.5916990332244,0,0
58,2.68719301072733,4.05692759657446,0.604076991797287,0.999380445754197
59,2.1849692080592,3.71439933698468,0.662825585037881,1.56759986541518
60,2.7733604411219,4.22719307532879,0.742383775568215,0.756847002587277
61,1.66518953269583,2.39799250998984,0,0
62,1.64816761599197,2.82881867246055,0,0
63,1.65848466896922,2.02870049090817,0,0
64,1.46715549217352,2.69439898672471,0,0
65,0.827385635861638,2.06281161296491,0.832509596846233,1.18605637737593
66,0.824821026438087,1.81443855725539,0.888593807662991,2.31011350663415
67,1.0341034913572,1.90790145181441,0.977084835086001,1.78512721641449
68,0.652839739688914,1.19332116274352,0.822669596018473,1.93889749223112
69,1.58857656310457,2.69263836633518,0,0
70,1.76801929663576,4.53693558269649,0,0
71,1.24756710922331,4.26078725796176,0,0
72,0.807547068799842,2.22229066006157,0,0
73,5.81230171825517,6.74725572776783,0,0
74,4.38406485239839,8.61207204679402,0,0
75,4.60035132967776,6.93104189287217,0,0
76,4.69765900431524,7.43924366826178,0,0
77,3.89056436638971,4.5939078314225,0,0
78,4.31484767512177,6.64844249262123,0,0
79,3.1766167411549,5.45556506656129,0,0
80,2.9164692331508,4.12120230219995,0,0
81,0.926887402712083,1.38577696851876,0.903453305059538,1.1479384757098
82,0.779628577491495,2.03355534715615,0.972880824673684,1.79429214762503
83,0.813315353179954,1.63475189441908,0.797803983278801,6.84270622439286
84,0.731744782218815,0.907320979963994,0.973408559539687,2.0860047911929
85,0,0,0.571340040759909,1.71523238038669
86,0,0,1.10428682062281,2.17464524548691
87,0,0,0.340627845645852,1.4488243008417
88,0,0,0.797220468762369,1.98825794767771
89,2.04803154464082,3.88457914475168,0.660261172830334,2.59125752794846
90,2.37932815784528,3.57212326787767,0.593200590872936,1.35960212224776
91,2.56382453373326,3.18825007143974,0.756100588250719,0.974083753616474
92,2.30354289355894,3.89468058231872,0.860299632015524,4.00140725654899
93,3.55856577745548,3.85247728826001,0,0
94,3.51048662108004,4.86125971245038,0,0
95,3.29609285303155,4.48098586970704,0,0
96,3.28964031137797,5.94876912014333,0,0
97,2.01356395699634,1.95417799748415,1.05199605845484,2.63999051153996
98,2.0372494045674,2.92494365575602,0.972380482674538,1.96920412404788
99,1.98547717393542,4.24394918489069,1.22676182926521,2.72480258739723
100,1.68641409007846,3.0075383497273,1.32090818635552,2.85711459922996
