patient,P61011_N,P61011_C,P61011.2_N,P61011.2_C
1,2.82935858050574,6.15318339968695,0,0
2,3.414228011771,4.16210579989435,0,0
3,3.26898837782442,4.36289202347527,0,0
4,2.60205703309715,5.02449542158253,0,0
5,2.94896912181164,9.4014871707194,0,0
6,2.20258035667153,6.42074615515818,0,0
7,2.39993896147321,6.91415938771822,0,0
8,3.31795963574442,7.35592698923821,0,0
9,4.96166810146919,14.1549207658929,0,0
10,5.21628906732009,7.76882314248945,0,0
11,4.82822061051608,9.48590999999012,0,0
12,5.27146546210204,13.9509879721515,0,0
13,3.70958188044335,6.12399787217062,0,0
14,4.35319078900021,6.64862167079908,0,0
15,5.69707545516787,7.27184296663502,0,0
16,4.09721237892543,7.10525609634251,0,0
17,2.62530531112592,3.53452760418741,0,0
18,1.69522964270827,5.49098294308126,0,0
19,1.09102409886893,3.04485083114661,0,0
20,2.18513523653761,4.61804498686149,0,0
21,5.28876574999838,13.6950709862233,0,0
22,5.49349158604259,9.67956858427582,0,0
23,8.1895491854595,13.5692200803414,0,0
24,6.1831565286971,15.2405725388657,0,0
25,4.44741606782803,8.9243959528488,0,0
26,4.23663496126028,7.87084462572174,0,0
27,3.816379156065,14.1379293196808,0,0
28,4.01763832373395,9.21318436739993,0,0
29,5.76772846578698,9.13197844999056,0,0
30,6.38239047245065,10.8960297335233,0,0
31,5.74507782047831,18.9230875026468,0,0
32,3.58578564009739,11.6299828057776,0,0
33,1.92285967048358,9.39501008491886,0,0
34,2.76000109476453,9.84167679455685,0,0
35,2.91201612062503,5.80797513537784,0,0
36,1.45305238924578,4.75644298132149,0,0
37,2.72588710253612,5.14531800207809,0,0
38,1.55237777863055,5.6166643489383,0,0
39,1.72969159927493,6.59965660823941,0,0
40,1.41126335131554,5.36514364412021,0,0
41,6.0671467721795,10.3627070673296,1.72730243048968,1.71134509580725
42,4.39791655992175,14.4122185261577,0.778067623685154,1.0154145323468
43,3.31721072979078,11.0907731661433,0.816733067729084,0.950109614452244
44,2.80508332883503,10.8729392458204,0.905636712409621,1.19076603638357
45,2.71634557925823,5.36759659185497,0,0
46,2.2034339197366,6.03233281388647,0,0
47,3.25111813242387,6.27970305880556,0,0
48,2.32634595840039,5.55338544937297,0,0
49,1.55618869237825,6.62080015144935,0,0
50,2.19226959546158,5.27482714703839,0,0
51,4.16158017280248,5.54404116056567,0,0
52,3.25268665909443,10.4752707396075,0,0
53,4.30550101009032,8.19512769556993,0,0
54,3.14683882072691,7.17002287750607,0,0
55,2.9505501278566,8.48247700948397,0,0
56,3.25270333600616,5.86464153241416,0,0
57,4.05907850319423,9.85610818557822,0,0
58,4.80969063371887,9.25879305600555,0,0
59,4.66559173565238,7.30183745307963,0,0
60,5.08115884605167,10.569367765317,0,0
61,6.39251110497871,15.018778114252,0,0
62,5.00203081524635,19.0550689201953,0,0
63,5.22935801919654,11.1669721913735,0,0
64,5.8270232728299,12.9280023808912,0,0
65,6.19501303509548,13.5618436827584,0,0
66,6.7098192453299,16.311141868326,0,0
67,6.93001394553788,11.9316093346338,0,0
68,5.38466174446495,9.35565993920397,0,0
69,2.8827802390576,4.47915776842554,0,0
70,3.42738078280598,6.25392907915673,0,0
71,2.31545199042353,6.05796992289519,0,0
72,1.50686340608377,3.45141879142343,0,0
73,4.46702210475082,6.21641306552874,0,0
74,3.62636767139345,6.53280390989589,0,0
75,2.01080678779822,6.39631713873129,0,0
76,2.97563809556092,9.52257167504212,0,0
77,4.78970971945453,9.84298252635067,0,0
78,4.40132640309142,10.4499665009277,0,0
79,3.19306483388007,7.57462220324554,0,0
80,3.14066860498232,6.11857012112592,0,0
81,8.96238187045717,24.4090057378491,0,0
82,8.84258542023387,18.9326934942022,0,0
83,8.48458151816863,18.0397565626856,0,0
84,9.13523859050811,19.0857212475662,0,0
85,1.40273118866848,3.27018957721605,0,0
86,1.84821939401684,4.26350339988108,0,0
87,0.789469485123938,1.46815172335649,0,0
88,1.20770604077215,2.6789838626214,0,0
90,4.89453384823573,11.5610570630974,0,0
93,3.32158560402422,5.50163586226184,0,0
94,3.26090267799337,6.45927125654621,0,0
95,2.11140618841274,4.76686405193369,0,0
96,3.60631501482298,7.62824762996148,0,0
97,3.15694296234429,5.49992646066696,0,0
98,3.72638885297449,9.97813943327184,0,0
99,3.80462130574267,10.4506147145538,0,0
100,4.26580346613287,8.25105881863181,0,0
