patient,P06396_N,P06396_C,P06396.3_N,P06396.3_C
1,12.5277905455657,9.58634337755299,3.17724228561128,3.7340325168503
2,10.357377748209,8.66768546848654,2.47112209138524,2.85840855882736
3,13.6095385411993,9.46620219252221,3.54733182710977,3.11542267003572
4,16.0715967135213,10.9551152769301,2.7971662992186,4.17920273938648
5,14.8491466611216,13.6496808047037,0.680417467851248,2.35250856797858
6,8.83097381747701,6.9407341245806,0.504350669423895,1.41886394909321
7,7.69219114862749,6.42041388749099,0.419582643747301,0.859450555704974
8,12.3309922461995,9.75021296380591,0.924952207921488,1.44301387504757
9,14.9163643937545,11.747327203681,2.19349030204181,1.53238941529339
11,15.0692129637424,15.1883891703149,2.09096252276732,2.7906637296381
12,11.9069266185235,12.5212466733903,2.05347182654887,2.08513957647503
13,12.590779898786,20.9593573721879,1.83982939025193,1.70364125135173
14,14.7547243876829,14.7769321776285,2.58215879288412,1.58456317275717
15,13.7202175162089,36.119352057794,1.52704114450033,1.80548199322483
16,17.4606730227752,11.6928729658193,1.65577477824608,1.68073669344098
17,33.0719881622235,30.0830853335955,3.6533156701288,3.3711031765286
18,16.3975038438756,14.3386017554293,2.3951969838071,1.74526769809416
19,14.0227114753879,25.0054381589738,2.55884555440045,3.91584399037887
20,14.6161519093745,18.3592807912589,2.82987706945231,4.7331138908511
21,20.5150959624568,7.44398282840988,1.65284425439444,1.7510918649387
22,22.8916621455677,7.9868951861331,1.63731558126709,1.97169143478287
23,12.0685057524588,10.8908980259684,2.62074460750411,2.39763178540324
24,13.556404109468,10.4596796605595,1.93987580230032,2.29079480811911
26,31.2799205699769,27.0938147783184,0,0
27,15.7222869857092,17.8490464361151,0,0
29,21.9000594831702,14.5724934518106,1.05170184520784,2.00364205238041
30,19.6988898744989,20.3072998291454,0.891792057562194,1.38479418456026
31,11.371882123249,8.3737835725469,0.86597197889781,1.5515118465403
32,11.2124389327095,10.2046662664596,0.753971465654656,2.66158523044124
33,3.72230674788173,7.07321420424675,1.41084566903163,5.46682953869323
34,9.15892966930715,7.43586356101555,2.551343665429,3.84792499965671
37,6.91184181106036,9.14169433014504,0.808004076382044,0.979075129057587
38,8.24131994862802,8.52852963197836,0.621867116627963,1.22430960455753
39,4.91404951350214,3.01591502101769,0.732577643383397,0.569195749870525
40,3.65102140503245,6.22849895856249,0.45906159680572,0.711644419199091
41,16.1277312404579,15.2781164536062,0.726659259866827,1.03997807786088
42,13.1098844986157,9.91992319018829,0.694022116008381,1.14101005883186
43,9.90165551397607,13.518302888903,0.65209043255214,0.505987577454497
46,8.9225870238548,13.9961424141687,1.95629277903196,3.80977981296639
47,12.9337213318284,12.4474888589519,2.65148677420516,4.118865461514
49,5.86047371574418,7.61184376819153,2.47917739620691,2.89407601268358
51,7.66768788035495,4.14155298994948,3.08760055514065,3.21155718546789
52,7.90486829010239,4.84278947814631,3.21855071903348,6.23039328188034
53,10.5973532700543,10.767106894159,2.32356069361358,3.02278133401045
54,5.1340833685287,8.937836024151,1.97824383586716,1.43114229428472
55,7.14426934632757,7.79623002874554,1.89476901592472,2.31999043787492
56,11.0889305765611,6.4393637489439,2.35517404159035,2.50491405826502
57,7.6944751285921,5.25830880511363,1.72994513049898,3.83931075494946
58,9.37977459022348,6.64313095479261,2.06663548635704,2.3957901153313
59,6.86785804548538,6.98986103692282,2.12369594462876,2.48116229077256
60,11.8223324615695,11.3182173397003,1.9750990554294,1.7952903895906
61,5.30394278490834,4.97359573474638,3.15134919095562,3.88533552243886
62,5.81712880826008,4.97428512942981,3.31233592223502,5.3522568258045
63,7.30082068738596,12.5645820559591,3.66130131571885,10.1760904955562
64,9.37793928226407,9.898185373174,3.67733755042262,7.97303432811033
65,10.7067968666179,6.65139751996582,3.51960710908393,6.06254136951513
66,10.9281793571816,7.71510055779137,3.65519013389404,7.58322577187218
67,10.3196193000808,8.36068822699154,3.92656456034999,5.48736029389587
68,11.7747747387127,7.24301251585037,3.78457809757495,5.96164217523808
70,13.8766653038221,9.18311926276124,0,0
71,15.5398320307573,11.9931446550082,0,0
77,13.2262092576066,7.26683873982058,1.9924760445341,1.58458213912504
78,16.1518871890456,10.4234958540793,2.42724215223517,2.80909943850511
79,14.4249884866616,14.1973310147151,2.15319985297317,2.64990734337793
80,11.0035102281846,8.59369175563089,1.654060198743,1.92358244085774
81,19.0861692949975,11.8991296079441,2.78266702338418,2.84198076435042
82,18.9473439408595,18.8915845805882,2.77228928671672,4.29073142007909
83,11.7511096931862,13.5573298878312,2.5592696674022,4.26501171181108
85,21.3463045946189,18.8717972077987,4.34782596381705,6.67454150507441
86,19.8026882355694,16.9186924302421,4.35815097315541,6.13155163771445
88,15.571835976024,28.7685385707635,3.9527553667474,5.75931587853929
89,10.0719305195044,8.3555951625787,3.50342070910172,6.78088323502443
91,8.64682887128316,6.88167135055549,2.65701587789817,4.0894175721734
92,10.4750178828587,7.04267607081799,4.26568363468516,5.29473391667371
93,20.9915078919129,11.0482706165869,0.681957936359674,0.745847344168379
94,17.9442488801448,17.913639227858,0.695174824086182,0.977255744442369
97,18.5106397077947,26.7403182196302,2.18229154399869,2.38354352368602
