patient,P12814_N,P12814_C,P12814.3_N,P12814.3_C
1,2.35863156801443,2.04321208554038,0,0
2,5.12633114354543,4.7181404990299,0,0
3,2.16419827627998,2.4260803755089,0,0
4,1.39192288442373,5.08790560468221,0,0
5,0.644168204331359,0.943602991162474,0,0
6,0.564603282509469,0.619275517140915,0,0
7,1.22209964067204,1.08198504418763,0,0
8,0.762816354277945,0.686537826551423,0,0
9,1.83545740276345,1.28364424891587,0,0
10,1.90944794806368,1.35556439027693,0,0
11,1.61338543582113,2.30777862598595,0,0
12,2.09691793079695,1.98647840081455,0,0
13,3.11322127162444,3.40500473998042,0,0
14,3.00244300245737,10.4105436287923,0,0
15,5.43282234512727,2.90792916204007,0,0
16,2.64224458870236,2.92803597218619,0,0
17,4.79376059891711,7.15678509949714,0,0
18,3.55350083129481,2.65094491202132,0,0
19,3.53831264367609,3.74090039807073,0,0
20,3.25545761098312,8.73222122111768,0,0
21,1.25367654815432,2.34258869347896,0,0
22,3.13042827433414,3.57870405993817,0,0
23,1.44483284263579,1.2515390266315,0,0
24,1.23763649014604,2.61590326850349,0,0
25,1.5338757408586,1.62522907335577,0,0
26,2.85125604002772,4.71895483694625,0,0
27,2.31571799901425,2.45894900623019,0,0
28,1.03063544131982,1.69526487040353,0,0
29,2.42378665414095,3.42325134792584,0,0
30,3.0942755502031,4.28251037918865,0,0
31,2.17809244125593,3.61978828731357,0,0
32,2.35278451414721,3.24886821609242,0,0
33,1.80614183982222,2.47029591731269,0,0
34,1.0845024867091,1.53423634610336,0,0
35,1.30694800751227,1.54317251972278,0,0
36,1.2013536866467,2.05422571988859,0,0
37,2.59248942289999,3.82788167042962,0,0
38,2.45517797863382,4.67091246743713,0,0
39,2.12811741840457,2.27790845393482,0,0
40,2.21699958246188,5.90006671199245,0,0
41,2.01448835324074,1.95212789529014,0,0
42,3.09919324757294,2.54333988611051,0,0
43,1.8157202944401,2.60760487158238,0,0
44,1.89598517279205,2.92251843849354,0,0
45,4.20124123145138,3.10801906463732,0,0
46,2.23578459059697,2.8768377852738,0,0
47,2.49018679560249,3.3552590349261,0,0
48,2.07063384847811,5.78744509402883,0,0
49,3.30895512635059,3.75719734215134,0,0
50,4.54798130958296,4.77973891138327,0,0
51,3.77639184172089,2.53118587874365,0,0
52,2.01201225790364,3.64190386478272,0,0
53,0,0,0.995624914660234,1.11452027672841
54,0,0,0.714492968003277,0.814203950662237
55,0,0,0.808679623139593,1.27558486186337
56,0,0,1.01154931500614,1.00123458194893
57,2.8784971649524,3.01763369323469,0,0
58,1.14058311439809,1.203266095609,0,0
59,1.80863872014502,2.19706577437272,0,0
60,2.05083931487132,0.988327932736779,0,0
61,1.02834802909568,1.23954253410253,0,0
62,0.502797661540836,0.503202840108819,0,0
63,0.547487892878504,1.01676185147311,0,0
64,2.07217966775357,2.15075054506165,0,0
65,1.16266165399944,1.45252275130362,0,0
66,0.98343470127335,1.06673113245913,0,0
67,1.01160384264322,1.17807922062664,0,0
68,0.864185336140909,1.03552547151907,0,0
69,0.759048758873348,0.569891372867884,0,0
70,1.29107320683008,0.828211991923769,0,0
71,1.23333729227002,1.1074522415195,0,0
72,1.23184995020876,0.7617840795929,0,0
73,1.86162138915812,3.09772376779398,0,0
74,1.23879011728336,2.76520514835682,0,0
75,2.58258900513335,3.25786463660204,0,0
76,1.91639427487196,2.89762263643748,0,0
81,1.8417443090814,1.77526079079268,0,0
82,2.29480124565887,2.19058177788312,0,0
83,2.19704356280816,3.01927635933745,0,0
84,2.4028514647843,2.12697376930118,0,0
85,1.13823661493937,1.08954642981887,0,0
86,0.828126341000948,0.94728805947807,0,0
87,0.596255675864478,1.03090664138516,0,0
88,0.815506212264857,1.32170051394641,0,0
89,1.4631979757717,3.04074437410112,0,0
90,2.28891932263014,2.6784511299049,0,0
91,1.91808684093343,2.33436897333526,0,0
92,1.43562473075054,2.54881247581354,0,0
93,0.903404476496768,0.826673813468473,1.02316777182938,0.895739220308671
94,0.936060487931651,0.734919436052367,1.0530768426798,1.09789109405302
95,1.53777247181886,0.715299840821233,0.979317392667603,1.08631301459744
96,0.919200532761589,1.11791410843647,0.900152129228554,1.18144604057554
97,3.97392063496861,1.77681178618599,0,0
98,3.18897889004418,3.08296947068936,0,0
99,2.38533730566092,2.63061381859273,0,0
100,2.48890025423481,4.78438785118294,0,0
