patient,P35232_N,P35232_C,P35232.2_N,P35232.2_C
1,26.2316746858363,49.1162282587352,0,0
2,33.8404506322024,46.3733037619676,0,0
3,30.9937670961981,41.3802864043358,0,0
4,28.0506823605401,38.5682104260416,0,0
6,24.7036655674635,49.7599377266946,0,0
7,27.7669583669772,37.6668212752977,0,0
8,32.1082018400089,50.5918687964699,0,0
9,28.7145919697219,55.6625912219411,0,0
11,26.0133274627595,46.2722711569628,0,0
12,29.6303457001564,43.6027924708434,0,0
13,29.2942727394159,65.6653188247974,0,0
15,40.836824858014,90.7904965779737,0,0
16,30.13760231728,49.867547438717,0,0
17,38.4955924482558,38.3980276465282,1.22375250141792,0.615835714362152
18,22.6892579680318,34.627424092482,1.14202168073881,0.730660160304772
20,25.3605384636844,42.2871785671594,1.18131133155693,1.01379926589404
21,31.9624169639671,109.935493422979,0,0
22,32.4376905808292,63.6593856030963,0,0
23,40.7871023206632,52.4766204239543,0,0
24,33.672729814803,68.6470115496348,0,0
27,25.6191245257565,36.6841926112589,0,0
29,27.2798158736016,44.4672906993441,0,0
30,33.4044565924784,85.3412239343001,0,0
31,26.0001124778893,60.2213864428258,0,0
35,25.74054843043,64.3445734583808,0,0
41,25.3036984388386,30.0538072949657,0,0
43,16.4472831809995,73.16571590359,0,0
44,14.2940640524015,41.7990899041072,0,0
45,24.9676127981098,32.0666515187086,0,0
46,20.9677577293566,70.7001056126543,0,0
47,30.4090796992343,58.4282820930882,0,0
54,26.9393673333388,68.6097508483355,0,0
55,27.373031269308,51.3205361197424,0,0
56,23.9220071068924,34.5144088682718,0,0
57,25.6948704329251,97.6543518462105,0,0
58,28.0261349107568,53.1868953303815,0,0
59,27.0740412076618,49.6254031041824,0,0
64,36.4738653192543,62.6231496797313,0,0
65,25.0333336838894,52.0843322019534,0,0
67,31.9611465270326,36.9963291163993,0,0
73,34.0204509597275,49.1015998622042,0,0
76,22.1538489104102,44.6376646958829,0,0
77,38.8178234061212,45.6935765084052,0,0
78,33.8829110490383,57.4112394151584,0,0
79,29.8074208281531,40.5503293636852,0,0
82,51.8729459095294,85.461535625011,0,0
86,30.3860209989477,45.3285853721526,0,0
90,15.3985859783498,40.9115114615265,0,0
91,16.7105575666284,37.9696461809555,0,0
92,18.0019397299046,36.6601565167292,0,0
93,19.3727296817662,22.5196745173966,0,0
94,20.0455876845456,29.7982064579764,0,0
95,14.0053940929388,34.8823063993756,0,0
96,21.1939432140766,33.3150568465983,0,0
