patient,P60953_N,P60953_C,P60953.1_N,P60953.1_C
1,16.1660015425469,25.2085947839508,0.233731825395553,0.999975954216829
2,20.6305825819136,24.2074865301256,0.386895849697825,1.16738670428496
3,18.5233685947277,27.0700991597948,0.271407960757282,0.87539475160706
4,17.1035354408763,23.3985087927831,0.297031147304468,0.767028422115708
5,20.2295275466391,40.5558261735071,0.0781441224601552,0.526663992308035
6,23.7712055363932,30.6992269257702,0.274832056645463,0.912755417168109
8,25.7198564286709,39.0664071938166,0.415028622004878,7.75372977516285
9,19.7987419393612,27.9296399027914,0,0
10,17.6598860948386,22.6993910088518,0,0
11,15.8771087799251,29.5928413471764,0,0
12,18.0201386079621,26.1821589643143,0,0
13,9.89666105069036,17.2204107372853,0,0
14,13.5451246837148,15.9365832952056,0,0
15,12.5242187543975,25.8424954231793,0,0
16,8.9815657654338,17.3706219104237,0,0
17,28.6013706373175,32.5654443081239,0.783289319531633,2.06652188160609
18,16.6024142418503,28.1731526824383,0.345749294815367,0.658926234581783
19,18.4161738574056,20.6456055282277,0.439002867857931,1.16008601432001
20,19.4110431639096,26.6533890495523,0.425543854238283,2.05373539030925
21,12.1652975611381,29.1232253393764,0.311966163654949,4.79261594968728
22,12.2631678099677,18.3837735721268,0.239581853462465,0.54028136315598
23,15.3434294370651,17.7549981433951,0.435393891093054,2.56167379892237
24,11.6145968310778,19.2640871013236,0.311272717822554,1.21423621337861
25,20.4398615111742,23.3142124524839,0.0706960267570513,1.0532117420453
26,18.1618514489384,25.034749894928,0.330389858599734,1.46280217401042
27,12.5593746491364,22.291555873066,0.216267376405417,0.871940931420125
28,14.1590976625595,27.9111904884392,0.193280127812701,1.80615695877443
29,16.5094923870842,29.1270306225787,0.167945961149369,3.45699846666122
31,13.4808243650512,22.0918771889384,0.164558099022837,0.669948374570166
32,16.9073747250039,28.038473798868,0.20785359790232,1.86463068310696
35,12.0216848639065,24.8092903448126,0.333481382417118,8.79369324980643
37,7.95125018773995,8.97157644572052,0,0
39,5.28975605512993,6.01647487503061,0,0
40,4.24726493499152,9.88597452922144,0,0
41,21.0292335698593,19.892372466203,0,0
42,16.3375534891092,22.0250773028475,0,0
43,14.1072991159756,33.7937114776249,0,0
44,12.643515584434,35.585291839827,0,0
45,7.75465425722151,10.6908050571093,0,0
46,7.16512089152927,16.8169429511424,0,0
47,9.38109687641167,13.633130151116,0,0
48,9.34041531922336,9.32556715693742,0,0
50,11.2451178605631,10.7224315384723,0.0381973275841002,0.137320415660868
51,13.5849330900305,18.7131738119311,0.113312253415191,0.892131280190941
53,13.4687610160363,9.99867109078622,0.271806407903651,0.105387716978774
54,12.5046828540759,20.0152027605349,0.187550565345226,4.66513408449593
55,10.8130374243008,20.0569839457231,0.184015102183107,2.09527991001835
56,10.9838104771922,16.448970968211,0.168041386296216,0.266922535535516
57,10.9267551714326,25.1010480524171,0.143621753358856,4.61885809856012
58,12.4799774444693,13.1025771396595,0.120588854511065,0.370039192965141
59,8.17118407495843,15.6275322476011,0.140781063414453,0.191162971658787
60,9.35295172957208,14.6501767768892,0.194870050140721,1.1779919795058
64,7.48486314611332,25.4950943018587,1.01078336399417,11.78947112514
65,13.9218089250382,26.9371854502658,0.354369464592379,5.87752165639228
66,13.3814846508558,17.9580186740355,0.378308586184635,1.39061253939923
67,15.6874498558046,22.0921012915469,0.475039768435887,4.73930049747465
68,11.9940295810898,18.5444543956039,0.343715321290987,0.531002502141377
69,8.32116884563774,8.64262375538455,0.857148401493537,2.26918799632249
70,8.34832430341738,10.3731630836732,1.29217151622203,4.30162943117098
71,6.80766330452556,9.22554514288171,0.696512193848738,3.06913943141198
72,5.89879361933644,8.67626344478611,0.415231253717189,1.26256708544811
73,19.2801685520974,27.4005760136939,0.218192335279464,0.405408803091185
74,18.9965158379952,39.668214529772,0.22665915979608,7.7110806037375
76,16.0763863903198,31.9258155859306,0.157398252338827,5.85072382171697
77,19.1621923969916,19.6283429870657,1.47154546026037,1.69281084488809
78,19.5499971469378,21.9759701236939,1.39532252171849,2.07557886647696
79,15.6750685809097,21.9782882286272,1.00905896786473,1.43887168558785
80,14.4200408634946,19.0225777296553,0.874858177550487,1.77272082903787
81,5.76656222947035,10.2797062886804,0.580163751641145,1.12024232867765
82,6.27956957992905,23.511442673868,1.01972178055169,5.31171860052385
83,5.37558881895822,16.8846306481242,0.633350047172612,3.84362773881547
84,5.81812108086397,10.6469507479558,0.869782148300137,1.26306153551801
85,14.5932612534451,19.6034427913324,0.110985401736051,0.524067837655802
89,7.98205607030782,16.8040886366325,0.159438592098099,3.07089780873735
90,6.87778420008355,14.3130400608651,0.187791645087918,2.31504403961763
91,8.69804072003586,15.2360100600856,0.293216779634973,2.79273588180727
92,9.22362803804364,16.5348323004416,0.309373808426241,0.602567823667002
93,16.2594938839813,20.3464513016074,0.141116006776092,0.300651184894313
94,16.5713467329197,20.498733762086,0.0943606650730151,0.258489062592818
95,13.2744800435276,24.9252968134651,0.0650888901179261,0.318266361046075
96,17.088655924244,26.7733396986651,0.124739085637266,0.949782562829408
97,22.0822396693472,26.6111881601556,0.200438070954074,1.39813971619648
98,21.5081330377574,26.654917268845,0.369206583525848,0.419790837894575
99,24.3750446959904,49.5653329550752,0.313014637513061,1.0299204698319
100,25.2873876669293,33.3774231537009,0.266438205155242,0.520860293389314
