patient,P28906_N,P28906_C,P28906.2_N,P28906.2_C
1,3.80604457232372,3.72122519386988,0,0
2,3.81087111034036,2.31723386558294,0,0
3,4.12347173498656,2.42815365792455,0,0
4,5.00614877342844,2.54475980320329,0,0
5,5.54412594805359,3.10587071393544,0,0
6,9.48741332444461,3.84260409351268,0,0
7,3.06658235904921,2.25468225539949,0,0
8,8.87082893827719,3.61631617275938,0,0
9,2.52275257681821,0.698163228335825,0,0
10,1.9101144709576,1.70727091020184,0,0
11,2.2524507581913,1.56480527347233,0,0
12,2.27414226000532,2.06953475653343,0,0
13,3.29717084590488,2.4447023034989,0,0
14,4.87150081779749,2.21963759821728,0,0
15,3.98835463467528,3.43432495129343,0,0
16,3.36503340907685,7.42474881083279,0,0
17,5.16519962143003,4.76861200827855,0,0
18,2.29805290968776,1.19052407607975,0,0
19,1.6519776698481,2.57411435959512,0,0
20,3.68220091312969,3.25203704016347,0,0
21,3.2125996641883,2.16491409878966,0,0
22,5.61966208277391,10.2642806830301,0,0
23,5.90642539304559,3.31278161723575,0,0
24,5.70009751028152,2.99112717092681,0,0
25,2.46988991174781,1.32402961890044,0,0
26,1.47529484956904,1.1407495547589,0,0
27,2.07681618450676,1.96958590830001,0,0
28,2.20445845068991,1.28426359291954,0,0
29,2.00581130978218,1.50908642323272,0,0
30,2.61995886835853,1.15464702272179,0,0
31,2.95156959012578,0.858306047504747,0,0
32,1.64948537612743,1.14464322497087,0,0
33,1.7151932271429,3.63362196568643,0,0
34,3.92112301856739,2.15631379137668,0,0
35,2.80261214948707,3.48996647773572,0,0
36,1.10182651767521,5.0968501137402,0,0
38,5.73619883596998,3.49593885737178,0,0
41,2.23292529465243,2.19739407203909,0,0
42,1.92080591061206,1.53504939191186,0,0
43,1.51852892542301,1.65437870137394,0,0
44,1.06246024873609,1.58903607516757,0,0
45,3.04293228751601,3.66428586571136,0,0
46,1.90871481805242,1.81136362108599,0,0
47,5.02507935340633,2.8697156480103,0,0
48,1.60479170143464,1.8737837593632,0,0
50,1.90296449873175,1.76977756857399,0,0
51,3.74292451487824,1.50957100366032,0,0
53,7.0320445388777,3.44143858950353,0,0
54,3.97995736661181,2.61590776448377,0,0
55,5.47190167127464,4.70777137033476,0,0
56,5.39456165201181,3.11006822512838,0,0
57,8.53224862197624,9.07461544360436,0,0
58,8.99197574309826,4.26320746634368,0,0
59,4.39990090113396,3.90860757554207,0,0
60,5.27291096432948,2.65582106451451,0,0
61,3.03317573985675,2.40909996490534,0,0
62,2.49977752700619,5.00532798085049,0,0
63,2.46131117526998,5.23880253903024,0,0
64,2.41497355006502,2.04036521512039,0,0
65,4.95278060350844,3.90164600335772,0,0
66,6.17558506787147,1.73649313006921,0,0
67,7.40113622141744,2.35520123136869,0,0
68,4.4699059184943,3.5454724791125,0,0
69,6.15014079110338,6.35464998464328,1.04981276911193,1.09904819968524
70,5.94356032096436,3.85665346545018,0.911400473186666,0.952883401863418
71,5.50650240791642,3.5581851156889,0.970855950570584,0.874584749256099
73,6.7632961967907,5.47884490952796,0,0
74,9.48597437546765,8.17066258878366,0,0
75,3.50110329508405,8.13205265013326,0,0
76,8.23513000278874,3.18474341551849,0,0
77,12.4475000355899,3.81390088160413,0,0
78,10.9001398991642,4.59488211667972,0,0
79,9.26282765750052,7.75047667311708,0,0
80,4.8895738209381,7.14458985597006,0,0
81,3.01052760102987,2.0442763332629,0,0
82,3.41053099109514,2.30545546147348,0,0
83,2.25342976326451,1.81102494256609,0,0
84,4.81037130076217,1.64615190505615,0,0
85,1.23222353148422,0.794685251045298,0,0
86,2.51226523937478,6.42843289829623,0,0
88,1.32145266528291,1.04869173853969,0,0
89,3.98868070395289,1.92087018987986,0,0
90,2.91354414170343,2.51282860180728,0,0
91,4.67632058610038,2.52550160116581,0,0
92,3.69835055172207,1.74831172695344,0,0
93,2.00373206206317,1.14107607536199,0,0
94,3.77882326872009,3.0484657515518,0,0
95,2.34812630768082,1.59601701651173,0,0
96,2.23659782975505,0.740762727068679,0,0
97,2.14504299572947,4.58734374321348,0,0
98,3.884993383162,1.73064973490583,0,0
99,3.26084295031391,3.0064016714155,0,0
100,2.56660254765415,3.5375984796668,0,0
