patient,O75323_N,O75323_C,O75323.2_N,O75323.2_C
1,7.97226596239119,18.1595342136844,0,0
2,11.6735861437904,16.2024598699233,0,0
3,10.6897118073377,13.2986881007427,0,0
4,9.74542293420775,14.5421527131248,0,0
5,11.1361781368821,48.907898865673,0,0
6,9.24423959135779,17.4669655680433,0,0
7,10.9771844692017,20.1360386760267,0,0
8,13.1697006461584,24.703429444149,0,0
9,10.376596999769,15.2117565171892,0,0
10,10.6923398376584,12.3575086260563,0,0
11,9.69728115636442,13.4648083551721,0,0
12,11.2482705626421,20.6742697297784,0,0
13,7.7490401358175,11.183541139564,0,0
14,9.92413142017612,12.5371066284754,0,0
15,10.5875335130443,13.6876692369851,0,0
16,7.69490198555573,9.89473753274276,0,0
17,12.7920586961956,14.9196497701112,0,0
18,9.03296781911774,11.6364877867166,0,0
19,7.18180178770357,8.68038837953064,0,0
20,9.18593381378102,11.8005649393555,0,0
21,11.204412111145,13.2812417529463,0,0
22,10.1025849191749,13.5222297428795,0,0
23,12.1746902433715,11.8908286903491,0,0
24,11.0730680875954,15.3875885358688,0,0
25,14.6721283746614,25.7564963984402,0,0
28,11.3198871432284,27.4849917798414,0,0
29,12.0560471027513,13.159907228441,0,0
30,12.0851533892071,13.2526346434042,0,0
31,10.5294527180647,13.4752574836637,0,0
32,10.5291915387231,14.4513147406255,0,0
33,12.467784640024,15.9047149287979,0,0
34,14.9775769796914,22.9371421495788,0,0
35,13.3270007352884,49.3154932226096,0,0
37,10.204993610338,17.1608700546556,0,0
38,7.60294425257499,14.6652249270726,0,0
39,9.64711505531257,28.7505726914963,0,0
41,11.2579888368663,12.2107385924965,0,0
42,10.6359244488867,28.2323955970613,0,0
43,7.77070256948278,19.8871967442904,0,0
44,7.39980521982102,14.8542799977791,0,0
45,8.71610326284647,10.1320125101828,0,0
46,7.51610993728796,8.61703096647729,0,0
47,8.5014271070198,16.7943096933525,0,0
48,6.52297208617257,17.3089314259255,0,0
49,6.77592682369415,13.3732578740154,0,0
51,12.8482323357027,25.4607031749785,0,0
53,12.7525555330663,14.8458495932836,1.34605858206359,0.920305433799485
54,11.6669704973952,27.151017670421,1.30468934808321,0.521314269811452
55,11.255465788127,15.2491722422473,0.97259096917832,0.872298754609337
56,11.9077549485729,17.3436021536637,1.1007479301468,0.964742920754192
57,12.0540248298305,31.8722399099163,0,0
58,12.7149568218942,30.6723936668344,0,0
59,10.4388637677429,25.4877842395766,0,0
60,15.2264934185254,17.1939336051343,0,0
61,13.0047659637013,17.3498527831869,0,0
62,11.6186570765004,36.111802623156,0,0
63,12.0359420021943,24.9866362149992,0,0
64,13.768088719685,17.0303392700256,0,0
65,9.04439215431328,11.0865094372446,0,0
66,9.91130674251389,11.8992632860795,0,0
67,12.018558535374,13.1907798572548,0,0
68,8.36576143403586,10.4686175042309,0,0
69,9.96454912876956,12.529851243455,0,0
70,12.2189055086322,11.0592701261179,0,0
71,8.53739943972792,10.653312396026,0,0
72,7.27986687038241,10.9161187972899,0,0
73,11.0459696770343,12.2332456123371,0,0
74,10.1753348118547,15.2607318920154,0,0
75,7.08392174440585,12.9887212740682,0,0
76,7.79447334676867,15.57612622912,0,0
77,11.0460622995864,12.015857561195,0,0
78,10.3582869733291,13.7832763684241,0,0
79,8.01422786439563,10.7495730485827,0,0
80,6.71912154205601,14.7374846313179,0,0
81,14.88471326458,29.2628455408945,0,0
82,17.7108484815756,37.0976410295045,0,0
83,14.1550271178665,29.9022686299557,0,0
84,15.2774005323957,26.045827784979,0,0
85,12.7411914546637,15.9333962754063,0,0
86,15.0549227773275,24.574008997137,0,0
87,7.41698808303613,13.9306666915542,0,0
88,9.38748534406079,24.7962291762174,0,0
89,9.94398346418528,22.6684759371546,0,0
90,9.99913726604863,36.9117907567139,0,0
91,11.2341204592643,19.2726425741723,0,0
92,12.2864122118477,25.1045000201902,0,0
93,4.48691835566747,4.56789899702258,0,0
94,4.61905377751313,6.73328605878712,0,0
95,3.46482691846368,4.77515232500486,0,0
96,4.46408886925914,5.49604456615336,0,0
97,9.13344050606335,9.75528912546448,0,0
98,9.72143289484419,14.860435440131,0,0
99,8.55428050394679,18.3408906229821,0,0
100,10.3482699536295,23.2389409823543,0,0
