patient,O15397_N,O15397_C,O15397.2_N,O15397.2_C
1,1.81794582022166,2.38263342700451,0,0
2,1.9226121191009,1.98054457364866,0,0
3,2.11539881055101,2.67980775880749,0,0
4,1.58230952811544,2.7007351800701,0,0
5,1.2641859408982,3.83816459628032,0,0
6,0.659713048945168,2.22287210052666,0,0
7,0.937411488012239,1.59072973155166,0,0
8,1.50425264340953,1.75744712748475,0,0
9,3.62356708729969,6.49051549196619,0,0
10,3.74503321036375,5.56070167596728,0,0
11,3.56579217163566,5.59634662676316,0,0
12,4.56826230116762,6.73629039886058,0,0
13,1.47308297395617,2.69453123206676,0,0
14,1.90462707893567,2.66747703260899,0,0
15,2.24960739864144,2.93400612329536,0,0
16,1.71083049801501,2.4266551382464,0,0
17,0.998879146825134,1.1734603191447,0,0
18,0.686605472946982,0.619498865882291,0,0
19,0.610831818965632,0.893731180941517,0,0
20,0.888551380174827,1.22024433272759,0,0
21,1.20303865061228,4.86955617027625,0.94920067626143,1.72307160864525
22,1.31256425803698,3.18388039904557,0.94607180461492,1.11087897378324
23,1.37127133197544,3.3126107804847,1.13081141407062,1.81140078454298
24,1.36505393414173,4.86886411154427,0.856789352536146,1.2365652828108
25,1.00760401249794,1.74247656635422,0,0
26,0.940246669955599,1.16283506002302,0,0
27,0.680480184180233,1.90944252590035,0,0
28,0.742647590856767,1.56044071698734,0,0
29,2.98314758719768,6.76764197165348,0,0
30,2.84668172114533,4.57297904591949,0,0
31,2.78293965504328,8.00374613797843,0,0
32,2.14547706632619,4.43454945678246,0,0
33,0.842520619514878,2.00627241456408,0,0
34,1.08841508041814,1.71951198848239,0,0
35,1.23184624691957,2.78368478966424,0,0
36,0.570068727604911,2.06067870672962,0,0
37,2.08116590923786,2.67246546664611,0,0
38,1.48084224375777,2.56380786662922,0,0
39,1.81617252650138,1.93527859869547,0,0
40,1.1794817781115,2.8424743199111,0,0
41,1.42450079497612,1.85675523307624,0,0
42,0.918096764303875,3.06464669104989,0,0
43,0.97767107613306,2.11421797490237,0,0
44,0.757228708000729,4.2681701220924,0,0
49,2.33450979333561,5.22858532682426,0,0
50,3.73519186251366,4.66307201874052,0,0
51,5.3105115712601,7.32938436294465,0,0
52,3.39313249808963,8.68659398359825,0,0
53,2.45289920653239,2.70553733801159,0,0
54,1.8914031581858,3.48155274819875,0,0
55,1.92234631332406,4.24325943604759,0,0
56,1.77488873199674,3.71804700420962,0,0
57,3.21418301634774,3.4942218886759,0,0
58,2.72269810774775,2.51283753957788,0,0
59,2.97841029692514,3.554029837412,0,0
60,3.63128824612834,4.88205942094336,0,0
61,1.94907380995794,2.35284655623257,0,0
62,1.32327742363884,4.93354659291437,0,0
63,1.95624080130336,2.8743042070501,0,0
64,1.99934429335331,3.79142189128626,0,0
65,1.81907402641369,3.3479730781794,0,0
66,1.91422427723246,2.74614758146336,0,0
67,2.59276891504692,2.57103620274069,0,0
68,2.23667607273834,2.10787511595095,0,0
69,2.59699931068906,2.50323120299429,0,0
70,2.99885563760944,4.40302196236851,0,0
71,2.50190580148602,5.30608218256756,0,0
72,1.4452169038478,2.53692753739348,0,0
73,1.27914166429178,2.40731515557585,0,0
74,1.20176272137429,3.68171097760458,0,0
75,1.21736739716211,2.87218515482763,0,0
76,1.35042895231861,2.3993667523759,0,0
77,6.65224897951844,11.298075369434,0,0
78,6.17896037418713,7.10432281109345,0,0
79,5.90780543477064,6.21857018774509,0,0
80,5.64605259931721,5.06616989891402,0,0
81,1.79405786848868,3.39696990326997,0,0
82,1.79747204804698,3.31002339263156,0,0
83,1.79055217817572,2.77352012637794,0,0
84,1.96135716248654,1.76766647369343,0,0
85,1.61315687145884,3.34533413704062,0,0
86,1.90490072125414,2.10035891661723,0,0
87,0.713572665804908,1.80193071350208,0,0
88,1.4200016403966,5.00420108418856,0,0
89,2.01026606290246,6.02104055255301,0,0
90,2.13895156497919,5.52901199848643,0,0
91,2.56389628138815,4.5589047543609,0,0
92,3.07315920646232,6.33189811331531,0,0
93,1.53647455093582,2.12169843323736,0,0
94,1.24079360477979,1.83631884630182,0,0
95,0.769231305812539,1.54824531499835,0,0
96,1.36690862424237,3.67399779766945,0,0
97,1.47475348279131,1.25478592682896,0,0
98,1.42667963518255,3.74930639387331,0,0
99,1.62159555016367,3.60414690211442,0,0
100,1.4136179870306,1.5552189505859,0,0
