patient,P01116_N,P01116_C,P01116.2_N,P01116.2_C
1,0,0,0.698442227590469,1.22855675315607
2,0,0,0.923634641776551,1.0705291289797
3,0,0,0.936618486207976,1.04632065553246
4,0,0,0.723037535814319,1.26629320791968
5,0,0,0.87686569310319,1.3887601157233
6,0,0,0.400487740347285,0.535079344081259
7,0,0,1.01600398014529,1.18001817522992
8,0,0,1.21453385711739,1.2272018773402
9,0,0,0.773020312303914,1.64472292439807
10,0,0,0.624588106635114,1.28485810071891
11,0,0,1.0012119256351,1.62496459240933
12,0,0,0.707445454382474,1.12693307517166
13,0,0,2.61439282495983,3.9763989276889
14,0,0,3.37373437485467,3.95130956977043
15,0,0,4.53762046908711,3.97527547622419
16,0,0,2.34296627967995,3.19152105288978
17,0,0,2.1980717112545,1.95641424102737
18,0,0,1.81739362819828,1.31805464314667
19,0,0,2.00503418213439,1.71186197973467
20,0,0,2.08079390794605,2.31286745315935
21,0,0,3.08761738701789,3.68605675759926
22,0,0,3.31620449820962,2.39403700110836
23,0,0,3.27693131542798,2.44176411062758
24,0,0,2.8899477820871,5.31304094096062
25,0,0,1.02997529183743,1.08442202133483
26,0,0,0.68636538489991,1.31147080146178
27,0,0,0.5828840491796,1.29125301454379
28,0,0,0.612342245039873,1.23812306736303
29,0,0,1.06610834069019,0.956550786189783
30,0,0,0.965689198539763,0.949535921357162
31,0,0,0.802454407355269,1.07831675057463
32,0,0,0.686589041858541,1.12915463720742
33,0,0,0.97900664607294,1.72208416950918
34,0,0,1.9030979275713,2.01754756768205
35,0,0,1.40656785355882,2.16331532031115
36,0,0,1.4747479822174,1.85938612409455
37,0,0,1.97534601138168,2.27157476219703
38,0,0,1.2256423046841,2.04612074709138
39,0,0,1.62816960134821,2.00593990044216
40,0,0,1.17031563805709,2.1690913720759
41,0,0,0.843187097339703,0.800959810667485
42,0,0,0.584827102598939,1.30043388701407
43,0,0,0.532536595520884,1.04344348512074
44,0,0,0.490674716220362,1.34578932374984
45,0,0,1.65919045883091,2.21705594668297
46,0,0,1.45160807706645,3.412918276184
47,0,0,2.58137782917925,2.99574578263672
48,0,0,1.08757959096259,1.80114979098929
49,0,0,1.84820579012022,4.40395676914105
50,0,0,2.62024210013198,3.41639479026472
51,0,0,3.63076167317264,3.70116287013176
52,0,0,2.33557204663245,4.99208705483974
53,0,0,1.27039328788673,1.32874672260094
54,0,0,1.35173571054012,1.04208075511274
55,0,0,0.837877294179339,1.36749868904038
56,0,0,1.20780283167278,1.22496067121133
57,0,0,1.35542484306263,1.44530275320053
58,0,0,0.903425436211754,1.05939399930799
59,0,0,0.862830309920419,1.29107804853937
60,0,0,0.869785972023133,1.65517670901092
61,0,0,1.31618865119944,1.68556641027248
62,0,0,0.761111061364471,1.78734206685352
63,0,0,0.864160032952175,1.54844775558083
64,0,0,0.958702329038208,1.98819810704084
65,0,0,1.26755109405823,1.3802580219498
66,0,0,1.4786468792274,1.62794049598487
67,0,0,0.988256835234808,1.33450971622899
68,0,0,1.3235813110101,1.30679903557267
69,0.927838189314075,1.64266806858323,4.22393195812701,4.9946840340663
70,0.992824400726783,0.818582773027863,5.18938048007699,4.6088707983112
71,0.875654612028813,0.688334578456601,3.03559138549023,4.69363654586248
72,0.939533124890475,0.834349722844784,3.58084247746174,4.66406672096368
73,0,0,0.988074475214472,1.12962400256409
74,0,0,0.8537759999334,1.34485370940014
75,0,0,0.599905927797503,1.13905203524794
76,0,0,0.692887558743095,1.27331721063432
77,1.04389087153622,0.656948035297134,1.89887797523867,2.35538681016457
78,1.00554840652399,1.3102332048076,2.43036190787009,3.05282657644033
79,0.804011979006157,1.66214591709267,1.91692290540225,2.67434630426506
80,0.819250394634384,1.67584931671203,1.36167088615448,2.32582591225573
81,0,0,0.634966829631341,2.14973502200665
82,0,0,0.832267005427879,2.54541838292849
83,0,0,1.05691316677574,0.993019465937817
84,0,0,1.31313597926371,1.35335104130577
85,0,0,1.03530636138936,1.68243669950448
86,0,0,1.09730714192793,1.51657225303641
87,0,0,1.06866610688648,1.20481568646002
88,0,0,0.953179512045129,3.64880494814149
89,0.536423780626911,1.0076561573208,0.673126924258053,1.12649905115869
90,0.681174430807136,1.12004380161518,0.818806743466381,1.19911493972299
91,0.707336770543414,1.3626910617329,0.951116955518634,1.25076970322134
92,0.88490669343432,2.99749053246338,0.820665055080041,1.97633014953109
93,0.622566339549314,0.817396900439968,0.811065436107423,0.787293462787313
94,0.695532957553206,0.988416089265726,0.679039971848558,0.587792511076633
95,0.558832293719497,2.70819613018252,0.710372846654617,1.06493226059278
96,0.641735132603976,1.33891327592294,0.619519666021529,1.31643180473136
97,0,0,1.61134868278996,1.60676649228851
98,0,0,1.41544962712074,2.19855647344292
99,0,0,1.8095504557503,2.84738932680777
100,0,0,1.8235712883748,2.13748462637586
