patient,P52952_N,P52952_C,P52952.2_N,P52952.2_C
1,1.80138477312932,4.52185081720617,0,0
2,2.26716059593124,3.10612583737554,0,0
3,2.102093634195,2.52342491985623,0,0
4,1.79288275242741,2.68145583741849,0,0
5,0.30792657635794,3.54646781096942,0,0
6,0.218370030446102,0.487495918457398,0,0
7,0.458508582270661,1.26137757578432,0,0
8,0.330561708511671,0.71734810042801,0,0
9,1.33805302586063,2.83526951112129,0,0
10,1.00353742389774,6.79903741812318,0,0
11,0.695628542731337,1.9446563677615,0,0
12,1.05841379940183,3.19086052243674,0,0
13,0.845353676495941,3.91833906753307,0,0
14,1.67376285954467,2.7142156022542,0,0
15,1.45367047084429,2.2937757779752,0,0
16,1.06656994240839,4.34733779252718,0,0
17,1.41527752703055,1.73430155195817,0,0
18,0.671206863118761,0.868222302461335,0,0
19,0.667039444210414,0.755272378354162,0,0
20,0.907295406979465,1.32927958650111,0,0
21,2.68323452314119,1.59141340657067,0,0
22,3.08063217284431,5.35079482841504,0,0
23,3.65507283890409,4.23410727537943,0,0
24,3.31391685618744,5.27862102580499,0,0
25,2.0758376252616,3.74749525217916,0,0
26,1.46826947341089,1.90060046458484,0,0
27,1.42511890369754,2.73547585889205,0,0
28,1.36326175032895,1.91674954709826,0,0
29,0.278433087270763,1.36517400138892,0,0
30,0.432109879369325,1.23255227757916,0,0
31,0.297512796111011,0.886391110882482,0,0
32,0.238039301422362,0.91984361737699,0,0
33,0.979472965800305,2.03502424235822,0,0
34,1.37512473797603,3.55476875557801,0,0
35,1.29968143070518,4.03338431486667,0,0
36,0.771055147024909,2.00523339668179,0,0
37,2.39924515082302,2.33685009533233,0,0
38,1.50317332356671,3.19202360618003,0,0
39,2.98370254065394,9.95794852961536,0,0
40,1.90683298077862,3.13508643658452,0,0
41,2.55294407940966,3.07814473229197,0,0
42,2.29378172883303,4.26934121926359,0,0
43,1.92048752704837,2.69500108414208,0,0
44,1.96556601134697,5.62190330786023,0,0
45,0.552838732394366,0.882112676056338,0,0
46,0.374828169014085,1.259,0,0
47,0.97012676056338,2.86572535211268,0,0
48,0.383966197183099,0.855338028169014,0,0
49,1.25390620388081,1.47889233643129,0,0
50,1.73193892906722,1.36516738384919,0,0
51,1.8919749290468,2.50250157576304,0,0
52,1.52192985633502,3.23704669855066,0,0
53,1.98499022575636,1.29290894756604,0,0
54,1.87106780232738,2.0552952813059,0,0
55,1.88141237635023,2.48993584222837,0,0
56,1.61341609404049,2.84889563311142,0,0
57,2.14946817462366,6.37517344565844,0.388357815137199,1.765662581043
58,2.73776168360766,5.04821638780773,0.785931008728936,0.576478305412039
59,2.62921717731904,4.68911424949901,0.846655218075998,0.705828954124564
60,2.78236208506735,1.97788133127394,0.694069580898051,1.46212752157666
61,4.34074144896331,9.61626518949313,0,0
62,2.45912086866095,10.0324850845347,0,0
63,3.60255631037442,7.36897816193313,0,0
64,2.52701375637338,4.16293973172869,0,0
65,3.11793291814437,4.50509803614228,0,0
66,3.74364843458987,9.27895026251876,0,0
67,3.41510843712423,5.04892686396619,0,0
68,2.58992678858338,5.71632436493954,0,0
69,1.72199661875229,2.79392340618286,0,0
70,1.69981717735182,1.93102240906695,0,0
71,1.20026313180613,1.48904958393674,0,0
72,1.18022891741705,3.74131104585787,0,0
73,3.13338493124064,2.74821738939558,0,0
74,2.45875309351369,4.35401383424449,0,0
75,1.43902857222436,4.46692729810948,0,0
76,2.32703755201853,2.76793698741871,0,0
77,2.66831739953325,4.64906977948199,0,0
78,2.4519131394067,5.78515010739661,0,0
79,3.12953469214434,8.73598306056281,0,0
80,2.37702955690301,5.20962356359034,0,0
81,2.13706311732211,5.46807770445226,0,0
82,2.08069957547363,4.67320826717781,0,0
83,1.53667168980587,6.37957130709323,0,0
84,2.13287891776128,7.00401474639181,0,0
85,2.14148523940592,1.49313733695596,0,0
86,2.8968889826809,6.97929770634004,0,0
87,1.32451853043806,2.58342755037464,0,0
88,1.59174971737471,5.70066825505842,0,0
89,0.845934409773521,5.18530398204524,0,0
90,1.07572077917266,3.11045525530118,0,0
91,1.15327632074723,3.75397396460491,0,0
92,1.21339463431234,5.11143292163067,0,0
93,1.57133425672344,1.80182687050922,0,0
94,1.13503847647156,1.67779142139169,0,0
95,0.942240285185823,0.857803028734839,0,0
96,1.65524565117838,1.59157543398731,0,0
97,0.661120846313603,0.879033618899273,0,0
98,0.817951713395639,1.14930880062305,0,0
99,1.00673676012461,0.892497403946002,0,0
100,0.909397715472482,1.71903556593977,0,0
