patient,P63092.2_N,P63092.2_C,P63092.3_N,P63092.3_C
17,1.071880245689,1.18940513886769,0,0
18,0.789211525255608,0.719048050511216,0,0
19,0.688124713871509,0.926190771402411,0,0
20,1.0959102701053,1.2919535899588,0,0
21,0.834289888892393,1.04449560089559,1.15090047639783,1.57161024201183
22,0.937377145680258,1.18207141580734,1.17360465695673,1.2230100803962
23,1.14330989246634,1.07228827010606,1.14612783233569,1.1087720894562
24,0.85075630958763,1.28673541252772,1.03406277012667,1.47848193956095
25,0,0,0.991128667035677,1.17416259917141
26,0,0,1.33430114560794,1.37156611147453
27,0,0,0.74894245123199,1.14324460323051
28,0,0,0.837526627417434,2.37053623844747
33,0.383421007799288,1.02498618400003,0.528316227761169,0.979555826367335
34,0.752055779243174,1.15283612354205,1.41189519584135,0.875021421634899
35,0.690041676535238,1.36346260123077,1.35300474132186,0.818876109958045
36,0.314874949618346,1.20565895048263,0.347831813190649,0.907052319566363
37,0.764364417825421,1.11165790315847,1.00491105490854,1.17482271014319
38,0.717183469925378,1.34317982888376,0.824119941284233,1.24666044393148
39,0.646969436867772,0.864558762130624,0.894679561413361,1.03829305984283
40,0.418819395434498,1.17649938644846,0.49858826536738,1.24267505315791
45,0.855056981142427,0.949911762285463,0.730462092808102,1.00236970670822
46,0.530066353542157,1.13174393689556,0.438497183944425,1.18133125578225
47,1.02016513711135,1.57796160211649,0.944384931262275,1.34252811997858
48,0.484418956935728,1.20371025111935,0.352216325006898,0.924380386619273
53,1.76763232233989,1.55645133165157,0,0
54,1.18599528022227,1.75809395380198,0,0
55,1.11077527580475,1.32961137396682,0,0
56,1.16508759488962,0.895810325385662,0,0
57,0.951641147252349,1.31498862004304,0.991501008354941,1.35184865072506
58,1.04151179268915,1.27614407932092,1.12045520023048,1.10720253529242
59,1.06842765735117,1.02075112487415,0.869735907039278,1.31854412753289
60,1.30780278558443,1.07714990528631,1.22286564870835,0.987650052818592
61,1.07826400197568,1.28529994485181,0,0
62,0.789612458662072,1.88565942931841,0,0
63,0.858452991278417,1.43902783219354,0,0
64,1.12449377865338,1.54504975406138,0,0
65,0.78770832734544,1.2593996230707,0,0
66,0.947061552800897,1.11958266782182,0,0
67,1.0076494475399,1.41579654029818,0,0
68,0.827639018341429,1.97933869027334,0,0
73,0.978537972299874,1.04030893437797,0.810239337106499,1.12290163873784
74,0.928060301614161,1.18292055442687,0.874582917175304,1.02486590463508
75,0.901877264360621,1.36184681650125,0.385349757703548,1.06135464062442
76,0.918774765408261,1.50284586699484,0.764894758258425,0.844937668775201
77,0,0,1.22701893066077,1.47659154001788
78,0,0,1.56483790523691,1.10757696952587
79,0,0,1.1812998949168,1.32123308081996
80,0,0,0.866560015056698,1.00378770055992
81,0,0,0.746572262756218,1.64407287726093
82,0,0,0.780840642442192,2.43942182600824
83,0,0,0.684246497323158,2.97857926511232
84,0,0,0.852057241863058,1.85456921721093
85,0,0,0.816155307321824,1.36486903447578
86,0,0,1.00287699895382,1.54435905718322
87,0,0,0.350121250982302,1.21283524811856
88,0,0,0.706421963060635,1.58002323776281
89,0.574627854587217,2.18624497548478,0.67854406596213,2.88394952771268
90,0.634232960819824,1.55523359394555,0.757278888400512,1.53716884727842
91,0.920232047940869,1.7248671172166,0.901623167356668,2.31572802782473
92,0.782298982581681,2.04966355993345,0.933978801361355,1.66916781184254
93,0.69420148640645,0.914358724518064,0.816040136149297,1.13999027505023
94,0.624516153684492,0.872077338988556,0.700910677467141,1.10001055420906
95,0.263752125484802,0.847490495023022,0.466158682533161,1.19417483047302
96,0.557520872738389,1.43706654439159,0.780219904484408,1.50482289660268
97,0,0,1.07437837714728,1.15414880230486
98,0,0,0.955616669228886,0.90701421746978
99,0,0,0.807565948675902,1.5539176331927
100,0,0,0.794339203662265,1.05327707838683
